code,name,address,city,email,phone,website
USA0584,German Shepherd Rescue of the Rockies (GSROR),,,gsroa@gsror.com,,http://www.gsror.com/
USA0590,Misha May Foundation,,,mishamayfoundation@gmail.com,,http://mishamayfoundation.org/
USA0591,2 Blondes All Breed Rescue,,,info@2babrescue.org,,https://2babrescue.com/
USA0592,"Colorado Greyhound Adoption, Inc",,,info@greyhoundadoption.com,,https://www.greyhoundadoption.com/
USA0593,Twice Purrfect Feline Rescue,,,contact@twicepurrfect.org,,https://www.twicepurrfect.org/
USA0595,Innocent Paws Puppy Rescue,,,contactippr@gmail.com,,https://innocentpawspuppyrescue.org/
USA0597,Mile High Canine Rescue,,,info@milehighcanine.org,,https://www.milehighcanine.org/
USA0598,Upper Rio Grande Animal Society,,,shelter@urgasconouranimalshelter.org,,https://www.urgasconouranimalshelter.org/
USA0599,Hoof & Paw,,,hoofandpaw@hotmail.com,,https://www.facebook.com/profile.php?id=100057269635613
USA0600,My Second Home Rescue,,,mysecondhomerescue@gmail.com,,https://www.mysecondhomerescue.org/
USA0602,Citizens for Animal Welfare and Shelter,,,caws@cawsonline.org,,https://cawsonline.org/
USA0603,Katmandu Paonia,,,gwinette@paonia.com,,https://katmandupaonia.org/
USA0604,Rocky Mountain Cocker Rescue,,,inquiries@rockymountaincockerrescue.org,,https://rockymountaincockerrescue.org/
USA0609,"Rocky Mountain Collie and Sheltie Rescue, Inc.",,,rmcsr@colliesheltierescue.org,,https://www.colliesheltierescue.org/
USA0613,Moms and Mutts: Colorado Rescue for Pregnant and Nursing Dogs,,,info@mamcorescue.org,,https://mamcorescue.org/
USA0614,Logan County Humane Society,,,info.lchs@gmail.com,,
USA0616,San Nicola Dog Rescue & Sanctuary,,,sannicoladogrescue@gmail.com,,https://sannicoladogrescue.com/DenverDogShelter.aspx
USA0617,Big Bones Canine Rescue,,,bigbonesrescue@gmail.com,,https://bigbonescaninerescue.com/
USA0618,Blue Lion Rescue,,,bluelionrescue@yahoo.com,,https://bluelionrescue.org/
USA0619,Majestic Canine Rescue,,,info@majesticcaninerescue.org,,https://majesticcaninerescue.squarespace.com/
USA0620,USA - CONNETICUT,,,,,
USA0622,Second Chance Animal Rescue of Connecticut and Missouri,,,janet@secondchanceanimalrescuect.org,,https://secondchanceanimalrescuect.org/
USA0626,Boot n Kit Canine Rescue,,,bootnkit@gmail.com,,https://www.newenglandpuppyrescue.com/
USA0627,FORGOTTEN FELINES,,,info@forgottenfelinesct.org,,https://www.forgottenfelinesct.org/
USA0628,Passion 4 Paws,,,http://www.passion4paws.org/contact-us,,http://www.passion4paws.org/
USA0629,"3 Bunnies Rabbit Rescue, Inc.",,,3bunniesinfo@gmail.com,,http://www.3bunnies.org/
USA0630,"Pet Protectors, Inc.",,,contactus@petprotectorsrescue.org,,http://www.petprotectorsrescue.org/
USA0631,Forever Feisty Chinchilla Rescue Inc.,,,foreverfeistychins@gmail.com,,https://www.foreverfeistychinchilla.org/
USA0632,HTAC - Hidden Treasures Adoption Center,,,info@ht-ac.org,,https://ht-ac.org/
USA0633,Labs4Rescue,,,info@labs4rescue.org,,https://labs4rescue.com/
USA0634,"Olivers House Rescue, Inc",,,olivershouserescue@gmail.com,,
USA0635,Ledyard CHAIN Inc,,,​ledyardchain@gmail.com,,https://www.ledyardchain.org/
USA0636,Compassion For Cats,,,carrienylen@comcast.net,,https://compassionforcatsnlc.com/
USA0637,"Meow, Inc.",,,meowinc@yahoo.com,,http://www.meowct.org/
USA0640,"The Queenie Foundation, Inc.",,,queeniefound@hotmail.com,,https://www.facebook.com/TQF96/
USA0641,Nile Valley Egyptian Foundation,,,nvecats@gmail.com,,https://nvecats.wixsite.com/nvecats
USA0643,New Beginnings and Forever Homes,,,nbfhct@gmail.com,,
USA0644,"Animals for Life, Inc.",,,contact@animalsforlife.org,,https://animalsforlife.org/
USA0645,Floras Pet Project,,,flora@floraspetproject.org,,
USA0646,Foster & Forever Pet Rescue,,,fosterandforever@gmail.com,,https://www.fosterandforever.org/
USA0647,"Strays & Others, Inc.",,,straysandothers@hotmail.com,,
USA0649,The Greater New Haven Cat Project,,,gnhcp1@gnhcp.org,,https://www.gnhcp.org/
USA0657,"Pet Connections, Inc.",,,@petconnections@comcast.net,,http://www.petconnectionsoldlyme.org/
USA0658,Fur-Gotten Tails Animal Rescue,,,furgottentailsanimalrescue@yahoo.com,,
USA0660,Stamford Homeless Pets & OPIN,,,outreach@opinpets.org,,https://www.opinpets.org/
USA0661,Hearts United Cat Rescue,,,hucatrescue@gmail.com,,https://www.hucatrescue.org/
USA0662,Better Days Rescue Fund,,,betterdaysrescue@gmail.com,,https://www.betterdaysrescuefund.org/
USA0663,Loyal Paws Rescue & Sanctuary,,,loyalpawz@gmail.com,,https://www.loyalpaws.org/
USA0665,Best Friends for Life Animal Rescue,,,pigpen389@cox.net,,https://www.bestfriendsforlifeanimalrescue.com/
USA0667,Red Leash Rescue,,,redleashrescue2015@gmail.com,,https://www.redleashrescue.com/
USA0668,"Friends of Felines, Inc.",,,cats@fofct.org,,https://www.fofct.org/
USA0671,Rose Hope Animal Refuge,,,feline55keeper@gmail.com,,https://www.facebook.com/rosehopeanimalrefuge/about/?ref=page_internal
USA0673,Animal Friends Of Connecticut,,,afoc@afocinc.org,,https://www.animalfriendsofct.org/
USA0675,TAILS (The Alliance In Limiting Strays),,,info@tailsct.org,,https://www.tailsct.org/
USA0676,WASA - Westport Animal Shelters Advocates,,,wasa1@optonline.net,,http://www.westportwasa.org/
USA0678,The Cats Meow Animal Rescue League,,,thecatsmeowrescue@gmail.com,,https://www.facebook.com/TheCatsMeowAnimalRescueLeague/
USA0681,USA -DELAWARE,,,,,
USA0682,Fur Ever Paws Dog Rescue,,,info@fur-everpaws.com,,https://fur-everpaws.com/
USA0684,One Dog More,,,onedogmorerescue@gmail.com,,
USA0685,Purrfect Haven,,,purrfecthavencat@hotmail.com,,
USA0686,Forgotten Cats,,,info@forgottencats.org,,https://forgottencats.org/
USA0687,"Homeless Cat Helpers, Inc.",,,director@homelesscathelpers.org,,https://homelesscathelpers.org/
USA0688,Andy's Friends Cat Rescue & Adoption,,,info@andysfriends.org,,http://www.andysfriends.org/
USA0692,"Senior Dog Haven & Hospice, Inc.",,,info@seniordoghaven.org,,https://seniordoghaven.org/
USA0693,USA - FLORIDA,,,,,
USA0695,Rescue Junkie Inc.,,,Summer@rescuejunkie.org,,https://rescuejunkie.org/
USA0697,Chesed Foundation Dog and Cat Rescue,,,info@chesed-rescue.org,,https://chesed-rescue.org/
USA0698,Palm Beach Parrot Rescue,,,oddo94@hotmail.com,,https://palmbeachparrotrescue.com/
USA0700,Gulf Shore Animal League,,,info@gsalinc.org,,https://gsalinc.org/
USA0731,SPAY-LEE Inc,,,info@spaylee.org,,https://www.facebook.com/spaylee/
USA0705,Humans And Animals United Inc (HAAU),,,haauinc@gmail.com,,https://humansandanimalsunited.com/
USA0710,Humane Society of Citrus County FL Inc.,,,lisa@roomforonemore.net,,http://www.humanesocietycitrus.com/
USA0713,"PB&J Animal Rescue, Inc.",,,barbra.justice@gmail.com,,https://pbandjrescue.wordpress.com/about/
USA0715,Shih Tzu Rescue,,,http://shihtzurescue.org/,,http://shihtzurescue.org/
USA0717,"Pet Action League, Inc.",,,info@petrescue.com,,http://www.petrescue.com/
USA0719,Animal Rescue Movement,,,arm435@hotmail.com,,https://members.tripod.com/~A_R_M/
USA0720,Florida Rottweiler Rescue Ranch and Sanctuary,,,admin@flrottweilerrescueranch.org,,https://flrottweilerrescueranch.org/
USA0727,"Cats Angels, Inc. SPCA",,,catsangels@catsangels.com,,https://www.catsangels.com/
USA0736,"Pets In Distress of South Florida, Inc.",,,PIDinc@aol.com,,
USA0740,Haile's Angels Pet Rescue,,,hailesangelspetrescue@gmail.com,,
USA0741,Angel Paws Animal Friends,,,katnip364@gmail.com,,
USA0742,Adopt A Stray,,,info@adoptastray.ws,,https://www.adoptastray.ws/
USA0743,"1 Lucky Dog Rescue, Inc.",,,jessie@1luckydogrescue.com,,https://1luckydogresq.org/
USA0744,Top Paw Rescue Inc.,,,toppawrescueinc@aol.com,,https://www.facebook.com/TopPawRescueInc
USA0745,Polka Dogz Pet Pet Rescue,,,aaron@polkadogz.org,,https://polkadogz.org/
USA0746,Suncoast Exotic Animal Rescue Inc.,,,suncoastanimal@gmail.com,,
USA0747,"Save Our Strays, Inc.",,,sos@saveourstraysinc.com,,
USA0748,"Adopt A Rescued Pet, Inc",,,aarpirescue@yahoo.com,,https://www.adoptarescuedpet.com/
USA0750,Florida Urgent Rescue,,,adoptions@floridaurgentrescue.com,,https://www.floridaurgentrescue.org/
USA0751,Froggy's Cat Rescue,,,froggyscatrescue@comcast.net,,https://www.froggyscatrescue.com/
USA0752,"G.R.E.A.T. Rescue of NE Florida, Inc.",,,info@greatrescue.org,,https://greatrescue.org/
USA0755,Pet Rescue North,,,PRNorth@yahoo.com,,http://petrescuenorth.com/
USA0756,The Animal Rescue & Adoption Agency,,,jaxtaraa@yahoo.com,,https://www.adoptapet.com/shelter/76348-the-animal-rescue-and-adoption-agency-inc-taraa-jacksonville-florida
USA0760,Purrrfect Angels Cat Rescue & Sanctuary,,,purrrfectangelsrescue@gmail.com,,https://purrrfectangelscatrescue.org/
USA0792,Florida Doggie Paws,,,info@floridadoggiepaws.org,,https://www.facebook.com/FloridaDoggiePawsRescueInc
USA0763,RU4 Me Pet Rescue,,,ru4mepetrescue@gmail.com,,
USA0766,Crazy Cavies Guinea Pig Rescue Inc.,,,crazycavies@hotmail.com,,
USA0769,"Greyhound Ranch Adoptions, Inc, and Pawdners",,,greyhoundranchfl@earthlink.net,,https://greyhoundranch.org/
USA0775,Partners for Pets,,,petmanager.oquinn621@gmail.com,,
USA0777,The Last Chance Sanctuary,,,info@thelastchancesanctuary.com,,https://www.thelastchancesanctuary.com/index.php
USA0778,Fairy Tails Adoptions,,,Fairytailsorg@gmail.com,,http://fairytailsadoptions.org/
USA0779,"Little Tails Rescue, Inc.",,,littletailsrescueinc@gmail.com,,https://littletails.net/index.html
USA0780,Paws4You,,,info@paws4you.org,,https://paws4you.org/
USA0781,ResQMe—A Homeless Dog Mission,,,resqmedogmission@aol.com,,https://www.facebook.com/ResQMeDogMission/
USA0782,"The Cat Network, Inc",,,info@thecatnetwork.org,,https://thecatnetwork.org/
USA0785,"RUFF Rescue of Central Florida, Inc.",,,info@rrocf.org,,https://www.rrocf.org/
USA0787,Abby’s Little Friends Rescue,,,Pam.Alvarez@comcast.net,,https://www.abbyslittlefriends.com/
USA0788,Purradise Gardens Inc.,,,purradisegardens@gmail.com,,https://www.facebook.com/Naples.Cat.Alliance/
USA0789,Humane Society Naples,,,facebook@hsnaples.org,,https://hsnaples.org/
USA0791,Sunshine State Animal Rescue,,,ssar2015@outlook.com,,
USA0793,Pawesome Village Rescue,,,pawesomevillage@aol.com,,https://www.facebook.com/pawesomevillagerescue/
USA0795,The Little Cats Rescue,,,TheLittleCats@gmail.com,,http://www.thelittlecatsrescue.org/
USA0797,Dalmatian Rescue South Florida,,,fladalrescue@aol.com,,https://www.dalmatianrescue.com/
USA0799,100+ ABANDONED DOGS OF EVERGLADES FLORIDA,,,100plusabandoneddogs@gmail.com,,https://100plusabandoneddogsofevergladesflorida.org/
USA0800,United Dog Rescue,,,info@uniteddogrescue.org,,http://uniteddogrescue.org/
USA0804,"A Better Life – Pet Rescue, Inc.",,,betterlifepet@gmail.com,,https://betterlifepets.com/
USA0805,K9 Resque,,,k9resque@gmail.com,,https://www.k9resque.org/
USA0806,Trail of Hope Animal Rescue Inc.,,,info@trailofhopeanimalrescue.org,,
USA0807,A Cause 4 Paws Rescue,,,info@acause4pawsrescue.org,,
USA0808,LoveyLoaves Sanctuary,,,Cheri@LoveyLoaves.org,,http://www.loveyloaves.org/
USA0809,Puppy Pleasers Rescue,,,puppypleasersrescue@hotmail.com,,
USA0810,"Cats-Can, Inc.",,,catscaninc@gmail.com,,https://cats-caninc.rescuegroups.org/
USA0811,Save A Life Pet Rescue INC,,,savealifepetres@aol.com,,https://savealifepetrescue.org/
USA0812,Sparticus Legacy Inc.,,,http://www.smalldogsrescuebysparticus.org/Contact-us.html,,http://www.smalldogsrescuebysparticus.org/
USA0815,The Farm Dog Rescue,,,thefarmdogrescue@gmail.com,,https://thefarmdogrescue.com/farm/
USA0819,Canine Estates,,,director@canineestates.com,,https://www.canineestates.com/
USA0821,Tampa Bay German Shepherd Rescue,,,darkrain1234@gmail.com,,https://www.facebook.com/profile.php?id=100064697349269
USA0822,The Humane Society of Bay County,,,manager@adoptme.org,,https://adoptme.org/
USA0825,Phoenix Rising Rescue,,,https://www.phoenixrisingrescue.com/contact,,https://www.phoenixrisingrescue.com/
USA0828,Get A Life Pet Rescue,,,info@getalifepetrescue.com,,https://www.getalifepetrescue.com/
USA0829,Beyond Nine Cat Rescue,,,meow@BeyondNineCatRescue.org,,
USA0836,"Feline Canopy of Care, Inc",,,mimispath@comcast.net,,https://fcocinc.org/
USA0841,Purrfect Match,,,purrfectmatchinc@gmail.com,,
USA0846,PAWS Rescue Group,,,info@pawsrescuegroup.com,,
USA0848,Florida Pointer Rescue,,,floridapointerrescue@gmail.com,,https://www.floridapointerrescue.com/
USA0849,NAIA’s Pet Rescue,,,Contact@naiasrescue.org,,https://naiasrescue.org/
USA0850,"FurEver Friendz, Inc.",,,debra.fureverfriendz@gmail.com,,https://fureverfriendz.org/
USA0853,Ayla’s Acres,,,info@aylasacres.org,,https://aylasacres.org/
USA0856,"Spay The Strays, Inc",,,spaythestrays@aol.com,,https://spaythestrays.rescuegroups.org/
USA0858,"Tallahassee Big Dog Rescue, Inc.",,,info@bigdogrescue.com,,http://www.bigdogrescue.com/
USA0859,"ECAH Animals, Inc",,,info@ecahanimals.org,,https://www.ecahanimals.org/
USA0860,"Equine Rescue & Rehabilitation Ranch (Triple R), Inc.",,,equinerrr@yahoo.com,,http://triplerhorserescue.org/
USA0861,Last Hope Rescue Florida,,,lasthoperescuefl@gmail.com,,https://www.facebook.com/LastHopeRescueFL/
USA0862,Lemondrop Farm Sanctuary & Community Outreach,,,lemondrop@riseup.net,,https://lemondropproductions.wixsite.com/home
USA0864,Smitten With Kittens,,,adoption@smittenwithkittens.net,,https://www.smittenwithkittens.net/index.html
USA0865,Pets Alive,,,http://www.tallahasseepetsalive.org/contact-us/,,http://www.tallahasseepetsalive.org/
USA0866,"Cat Crusaders, Inc.",,,information@tampacatcrusaders.org,,https://www.tampacatcrusaders.org/
USA0867,Heidis Legacy Rescue Network,,,info@heidislegacydogrescue.com,,https://www.heidislegacydogrescue.com/
USA0869,On the Wings of Angels Rescue,,,info@owar.Org,,https://www.owar.org/
USA0870,Paw Print Hearts,,,ourpawprinthearts@gmail.com,,https://www.facebook.com/pawprinthearts
USA0871,Rebels Rescue,,,savealife@rebelsrescue.com,,https://www.rebelsrescue.com/
USA0872,Second Chance for Strays Inc,,,scfsfl@aol.com,,https://www.secondchanceforstrays.com/
USA0873,SouthEast Beagle Rescue Inc.,,,saveabeagle@sebr.org,,https://www.sebr.org/
USA0874,St Francis Society Animal Rescue,,,https://www.stfrancisrescue.org/#/rescue-ui/contact,,https://www.stfrancisrescue.org/#/rescue-ui/
USA0876,Max's Pet Connection,,,maxlhirsch@comcast.net,,http://www.maxspetconnection.com/
USA0881,C.A.R.E - Cat Crusade Adoption,,,catcrusaderescue@gmail.com,,http://www.catcrusade.org/
USA0882,"You had Me at MEOW, Inc.",,,youhadmemeow@gmail.com,,https://youhadmemeow.rescuegroups.org/
USA0883,A Second Chance Puppies and Kittens Rescue,,,info@asecondchancerescue.org,,https://www.asecondchancerescue.org/
USA0887,"Tiki Kiti & Poni Rescue, Inc.",,,https://www.tikirescue.org/contact/,,https://www.tikirescue.org/
USA0888,"Skunkie Acres, Inc",,,skunkieacres@aol.com​,,https://skunkieacres.com/
USA0889,Friends of Feisty Acres Animal Rescue,,,myfeistydeb@yahoo.com,,https://feistyacres.com/
USA0890,Williston Animal Group,,,info@willistonanimalgroup.com,,
USA0892,Mid Florida Sheltie Rescue,,,Dillardbad@aol.com,,https://www.midflsheltierescue.com/
USA0894,Furever Paws Animal Rescue,,,info@FPAR.org,,https://www.facebook.com/FureverPawsAnimalRescue/
USA0896,USA -GEORGIA,,,,,
USA0898,Angels Among Us Pet Rescue,,,info@angelsrescue.org,,https://angelsrescue.org/
USA0899,You Lucky Dog Rescue,,,info@youluckydogrescue.org,,http://youluckydogrescue.org/
USA0900,Athens Canine Rescue,,,rescue@athenscaninerescue.com,,http://athenscaninerescue.com/
USA0903,Atlanta Lab Rescue,,,info@atlantalabrescue.com,,https://www.atlantalabrescue.com/
USA0905,Furkids and SmallDog Rescue & Humane Society,,,info@furkids.org,,https://furkids.org/
USA0906,Golden Retriever Rescue of Atlanta,,,adoptabledogs@grra.com,,https://www.grra.com/
USA0907,"Laskeys Lucky Ones and Volunteers, LLOV",,,laskeysluckyones@gmail.com,,https://llovorg.wordpress.com/
USA0909,Orphan Annie Rescue,,,info@orphanannierescue.org,,https://www.orphanannierescue.org/
USA0920,"Cedartown Animal Rescue, Education and Sterilization",,,info.caresga@gmail.com,,http://www.caresga.org/
USA0923,"Georgia Canine Rescue and Rehabilitation, Inc",,,pittieprotector@yahoo.com,,https://www.facebook.com/GaCanineRescue/
USA0925,Paws Humane Society,,,marketing@pawshumane.org,,https://pawshumane.org/
USA0926,"Doberman Rescue of Rockdale, Inc",,,cruzmine@comcast.net,,https://www.dobermanrescueofrockdale.com/
USA0927,Lake Blackshear Dog Rescue,,,lakeblacksheardogrescue@gmail.com,,https://www.facebook.com/lakeblacksheardogrescue/
USA0929,Canine Pet Rescue,,,sean@caninepetrescue.com,,https://www.caninepetrescue.com/home/
USA0934,"Humane Animal Resource Team, Inc (HART)",,,gavoters@darientel.net,,https://www.facebook.com/HARTofMcIntosh
USA0936,Oakhurst Guinea Pig Rescue,,,thomas.pederson@ogpr.org,,http://www.ogpr.org/
USA0938,Georgia Doberman Rescue,,,contact@georgiadobermanrescue.com,,https://www.georgiadobermanrescue.com/
USA0940,Homeward Bound Pet Rescue,,,https://hbpr.org//contact.html,,https://hbpr.org//
USA0941,CSRA Chihuahua Rescue Inc.,,,Csrachihuahuarescue@gmail.com,,
USA0942,Fayette Humane Society,,,info@fayettehumane.org,,https://fayettehumane.org/
USA0943,"RescueCats, Inc.",,,rescuecats@hotmail.com,,https://www.rescuecats.org/home.aspx
USA0944,Amal Animal Rescue Foundation,,,shirleybadawi@gmail.com,,https://www.amalanimalrescuefoundation.org/
USA0945,"Save A Pet, Inc",,,saveapetincweb@gmail.com,,
USA0947,"Southern Comfort Animal Rescue, Inc.",,,socorescue@yahoo.com,,https://www.socorescue.com/info/display?PageID=10777
USA0948,Circle of Friends Animal Society,,,info@cofas.org,,https://cofas.org/
USA0950,Pregnant Dog Rescue,,,info@pregnantdogrescue.org,,https://www.pregnantdogrescue.org/
USA0952,Southern Souls Rescue,,,southernsouls@aol.com,,http://www.southernsoulsrescue.org/index.html
USA0953,"Hart County Animal Rescue, Inc.",,,hartcoanimalrescue@gmail.com,,https://hartcountyanimalrescue.org/
USA0954,Liberty Humane Shelter,,,libertyhumaneshelter@yahoo.com,,http://libertyhumaneshelter.com/
USA0955,"Hart County Animal Rescue, Inc.",,,hartcoanimalrescue@gmail.com,,https://hartcountyanimalrescue.org/
USA0956,Pick of the Litter,,,ourpickofthelitter@gmail.com,,http://ourpickofthelitter.com/
USA0957,BarkVille Dog Rescue,,,info@barktowndogrescue.org,,https://www.barkvilledogrescue.org/
USA0959,Dog Days Rescue,,,dogdaysrescue@gmail.com,,https://www.facebook.com/DogDaysGa/?ref=page_internal
USA0961,"Humane Society of Camden County, Inc.",,,hscc@tds.net,,https://humanecamden.org/
USA0962,Dog Pack Rescue,,,info@dogpackrescue.com,,https://www.facebook.com/dogpackrescue1/
USA0963,"Bliss Animal Haven, Inc",,,blissdogs@gmail.com,,http://blissanimalhavenpets.blogspot.com/
USA0965,All About Animals Rescue,,,allaboutanimalsmacon@yahoo.com,,
USA0966,Furever After Rescue,,,fureverafterrescuega@gmail.com,,http://www.fureverafterrescue.org/index.html
USA0967,"Habitat 4 Hounds, Inc.",,,attentionh4h@gmail.com,,https://www.facebook.com/Habitat4Hounds/
USA0968,Heart of Georgia Humane Societ,,,adopt@heartofgahs.org,,http://www.heartofgahs.org/about.html
USA0970,"S.A.F.E. Saving Animals From Euthanasia, Inc",,,info@nolitters.org,,https://nolitters.org/
USA0972,"Mutt Madd-ness, Inc.",,,info@muttmaddness.org,,http://www.muttmaddness.org/
USA0979,Fancy Feline Rescue of the South,,,FancyFelineResQ@bellsouth.net,,https://www.fancyfelinerescue.org/
USA0981,"Save Our Strays, Inc.",,,info@saveourstraysatlanta.com,,https://www.saveourstraysatlanta.com/
USA0983,Georgia Heartland Humane Society,,,gaheartland3@yahoo.com,,https://www.georgiaheartlandhumanesociety.org/
USA0985,The Bullpen Way Station & Sanctuary,,,bullpenrescue@gmail.com,,http://www.bullpenrescue.org/
USA0990,Georgia Homeless Pets,,,adoptions@gahomelesspets.com,,https://gahomelesspets.org/
USA0991,Husky Pack Rescue,,,huskypackrescue@live.com,,
USA0995,"Save A Life, Inc.",,,contact@savealifepets.org,,https://www.savealifepets.org/
USA0996,Tabby Tales Rescue,,,meow@tabbytalesrescue.org,,https://tabbytalesrescue.org/
USA0997,Kudzu Cat Alliance,,,meow@kudzucatalliance.org,,https://kudzucatalliance.org/
USA0999,Save The Animals Rescue Society of Georgia,,,starsgeorgia@yahoo.com,,https://www.starsgeorgia.com/
USA1000,"The Humane Society of Statesboro & Bulloch County, Inc.",,,borohumane@gmail.com,,https://www.statesborohumane.org/
USA1001,TLC Pet Rescue,,,tlcpetrescue@gmail.com,,https://tlcpetrescue.wixsite.com/tlc-pet-rescue-
USA1005,2 HANDS SAVING 4 PAWS HUMANE SOCIETY INC,,,2handssaving4pawshumanesociety@gmail.com,,https://www.2handssaving4pawshs.com/
USA1007,D.A.R.E Animal Rescue,,,dareanimalrescue@gmail.com,,http://www.dareanimalrescue.com/
USA1009,Pound Puppies 'N Kittens,,,info@ppnk.org&subject=[ppnk],,http://www.ppnk.org/
USA1012,Old Fella Burke County Animal Rescue,,,info@oldfella.org,,http://oldfella.net/
USA1013,Alcovy Pet Rescue,,,https://alcovypet.org/contact-us/,,https://alcovypet.org/
USA1014,Pup & Cat Co.,,,contact@pupandcatco.com,,https://www.pupandcatco.com/
USA1015,Purr Nation Cat Alliance,,,adopt@purrnation.org,,https://www.purrnation.org/
USA1016,We Are Rescue,,,butlerkristen@yahoo.com,,
USA1017,"North Georgia Animal Alliance, Inc.",,,ngaa.animals@gmail.com,,https://www.northgeorgiaanimalalliance.org/home.html
USA1018,USA - HAWAII,,,,,
USA1022,CatFriends,,,info@hicatfriends.org,,https://www.hicatfriends.org/
USA1023,Hawaii Animal Sanctuary,,,gina@hawaiianimalsanctuary.org,,https://hawaiianimalsanctuary.org/
USA1024,Hawaii Cat Foundation,,,hicatfoundation@gmail.com,,https://www.facebook.com/hawaiicatfoundation/timeline/
USA1026,Love A Cat Charity,,,cathelp@loveacatcharity.org,,http://www.loveacatcharity.org/
USA1027,KAAAWA K9 RESCUE,,,info@kk9r.org,,https://www.kk9r.org/
USA1028,KARES - Kohala Animal Relocation and Education Service,,,kareshawaii@gmail.com,,https://www.kareshawaii.org/
USA1030,Poi Dogs and Popoki,,,adoptions@poidogsandpopoki.org,,https://www.poidogsandpopoki.org/
USA1031,Aloha Ilio Rescue,,,officeteam@alohailiorescue.com,,https://www.alohailiorescue.com/
USA1033,9th Life Hawaii,,,http://9thlifehawaii.org/site/Contact-Info.html,,http://9thlifehawaii.org/site/index.php
USA1034,Hui Pono Holoholona,,,paws@hphhawaii.org,,https://www.hphhawaii.org/
USA1035,Feline Foundation of Maui,,,felinefoundation@yahoo.com,,http://www.mauicats.com/
USA1036,K9 Kokua,,,https://www.k9kokua.org/contact-us,,https://www.k9kokua.org/
USA1039,USA IDAHO,,,,,
USA1041,Idaho Saint Bernard Rescue,,,saintrescueidaho@gmail.com,,https://www.idahosaintbernardrescue.com/
USA1046,Targhee Animal Shelter,,,targheeanimalshelter@gmail.com,,
USA1051,"Helping Hands Rescue, Inc.",,,helpinghandsrescue22@gmail.com,,https://helpinghandsrescue.org/
USA1052,MCPAWS Regional Animal Shelter,,,frontdesk@mcpaws.org,,https://mcpaws.org/shelter/
USA1053,"Happy Jack Cats, Inc",,,happyjackcats@gmail.com,,https://www.happyjackcats.org/
USA1056,Conrad Strays Cat Rescue and Adoption,,,ConradStrays@aol.com,,http://www.conradstrays.com/
USA1057,Animals Need Help of Bear Lake,,,https://anhbearlake.org/,,https://anhbearlake.org/
USA1061,Bannock Humane Society Story,,,bhs.idaho@gmail.com,,https://www.bannockhumanesociety.org/
USA1062,Heaths Haven,,,info@heathshavenrescue.com,,https://www.heathshavenrescue.com/
USA1066,Paws Rescue Inc.,,,pawsrescueinc12@gmail.com,,https://pawsrescueinc.com/
USA1067,USA - ILLINOIS,,,,,
USA1072,Fur Angels Animal Sanctuary,,,furangelsanimalsanctuary@gmail.com,,https://furangelsas.com/
USA1076,Illinois Animal Rescue,,,info@illinoisanimalrescueinc.org,,http://illinoisanimalrescueinc.org/
USA1078,Central Illinois Sheltie Rescue,,,info@illinoissheltierescue.com,,http://www.illinoissheltierescue.com/
USA1081,Perfect Paws Animal Rescue,,,kirstie@perfectpawsanimalrescue.org,,https://perfectpawsanimalrescue.org/
USA1084,Pal's Place,,,palsplace1@hotmail.com,,
USA1086,Be Fido's Friend,,,info@befidosfriend.org,,https://www.befidosfriend.org/
USA1088,Chicago Pet Rescue,,,savinganimals@chicagopetrescue.org,,https://www.chicagopetrescue.org/
USA1090,Feline Friends,,,felinefriendsorg@gmail.com,,http://felinefriendschicago.org/
USA1092,German Shepherd Rescue Inc,,,GSRescue1@comcast.net,,
USA1094,Lovin Life Rescue,,,linda@lovinliferescue.org,,
USA1095,New Leash On Life - Chicago,,,chicago@nlolchicago.org,,http://www.nlolchicago.org/
USA1100,Kitties For Keeps Rescue,,,kittiesforkeepsrescue@gmail.com,,https://kittiesforkeepsrescue.com/
USA1102,Assisi Animal Foundation,,,https://assisi.org/contact/,,https://assisi.org/
USA1105,R.A.I.N. of Central Illinois Inc.,,,rainrescue@gmail.com,,https://www.facebook.com/RAIN.RESCUE.ILLINOIS/
USA1113,Effingham Animal Rescue Sanctuary,,,https://effinghamanimalrescue.com/contact/,,https://effinghamanimalrescue.com/
USA1117,Almost Home Foundation,,,info@almosthomefoundation.org,,https://almosthomefoundation.org/
USA1118,Chicagoland Eskie Rescue,,,ChicagolandEskieRescue@live.com,,https://chicagolandeskierescue.com/
USA1119,Community Animal Rescue Effort - CARE,,,news@carenorthshore.org,,https://carenorthshore.org/
USA1121,Gateway 4 Paws,,,gateway4paws@gmail.com,,https://gateway4paws.org/
USA1122,Clay County Animal Rescue & Shelter,,,admin@claycountyshelter.com,,https://www.claycountyshelter.com/
USA1123,Friends Forever Humane Society,,,Petsrus966@hotmail.com,,https://www.friendsforeverhs.org/
USA1124,Utopia for Pets,,,utopiaforpets@yahoo.com,,
USA1125,Henry County Humane Society - Geneseo,,,info@henrycountyhumanesociety.org,,http://www.henrycountyhumanesociety.org/
USA1126,Home Sweet Home Pet Rescue,,,homesweethome9835@gmail.com,,http://homesweethomepetrescue.org/
USA1127,"POUND PETS, INC.",,,poundpetsinc@gmail.com,,https://www.poundpetsinc.com/
USA1130,Wagging Hearts,,,contactus@wagginghearts.org,,http://wagginghearts.org/
USA1131,Catty Shack,,,http://cattyshackil.org/contact.html,,http://cattyshackil.org/index.html
