Name,Address,Lat,Lon,Email,Website,Facebook,Extra1,Extra2
Beaumont Pets Alive,,,,info@beaumontpetsalive.org,https://beaumontpetsalive.org/,,USA2234,US +1
"Hardeman Adoptable Animals, Inc",,,,haa.shelter@gmail.com,https://www.hardemanadoptableanimals.org/,,USA2235,US +1
For Pete Sake’s Rescue,,,,adalovesdogs@gmail.com,,,USA2236,US +1
Proverbs 12:10 Animal Rescue,,,,Info@proverbs1210rescue.org,https://www.proverbs1210rescue.org/,,USA2237,US +1
Paws of Dale Hollow,,,,pawsofdalehollow@gmail.com,https://pawsofdalehollow.org/paws/,,USA2238,US +1
Humane Educational Society,,,,chrisatib@heschatt.org,https://www.heschatt.org/,,USA2239,US +1
Pet Placement Center,,,,director@thalppc.com,https://www.petplacementcenter.com/,,USA2240,US +1
Operation Education Animal Rescue,,,,opedanimalrescue@gmail.com,https://www.opedanimalrescue.com/,,USA2241,US +1
Mikaela’s Mutt Motel,,,,info@mikaelasmuttmotel.org,https://mikaelasmuttmotel.org/,,USA2242,US +1
Second Chance and Happy Tails,,,,1pawup@bellsouth.net,https://secondchanceandhappytails.yolasite.com/,,USA2243,US +1
"Ark of Cleveland, Inc.",,,,ArkofCleveland@aol.com,,,USA2244,US +1
SPCA of Bradley County TN,,,,director@spcaofbradleycountytn.org,,,USA2245,US +1
A Time 4 Paws Animal Adoption Center,,,,savetnpets@gmail.com,http://atime4paws.org/,,USA2246,US +1
Focus On Cumberland County Animal Safety,,,,foccas.rescue@gmail.com,https://foccas-tn.org/,,USA2247,US +1
Tennessee River Rescues,,,,tnrivrescues@hotmail.com,https://www.facebook.com/profile.php?id=100063747635228,,USA2248,US +1
East Ridge Animal Services,,,,eras@eastridgetn.org,https://www.eastridgeanimalservices.org/,,USA2249,US +1
Fayetteville Animal Shelter,,,,info@humanesocietylc.com,https://humanesocietylc.com/,,USA2250,US +1
Critter Cavalry Rescue,,,,candacesimpsongiles@comcast.net,https://www.crittercavalry.com/,,USA2251,US +1
Safe Place for Animals,,,,,https://safeplaceforanimals.com/,,USA2252,US +1
Freedom Farm Animal Sanctuary,,,,info@freedomfarm.net,http://freedomfarm.net/,,USA2253,US +1
Companion Animal Rescue & Education- CARE,,,,care4jctn@gmail.com,https://www.carejeffcounty.com/,,USA2254,US +1
TCGC Animal League,,,,adoptions@tcgcal.com,http://www.tcgcal.com/,,USA2255,US +1
The Bridge Home No Kill Animal Rescue,,,,bridgehomerescue@gmail.com,bridgehomerescue@gmail.com,,USA2256,US +1
Tri-Cities No Kill Shelter; INC.,,,,adopt@tricitiesnokill.org,,,USA2257,US +1
Exotic Pet Wonderland,,,,exoticpetwonderland@gmail.com,https://exoticpetwonderland.org/,,USA2258,US +1
Happy Paws Kitten Rescue,,,,HPKRrescue@gmail.com,https://www.happypawskittenrescue.org/,,USA2259,US +1
Humane Society Of The Tennessee Valley,,,,info@humanesocietytennessee.org,https://humanesocietytennessee.org/,,USA2260,US +1
Young-Williams Animal Center,,,,marketing@young-williams.org,https://www.young-williams.org/,,USA2261,US +1
New Leash On Life - Home of The JOY Clinic,,,,info@newleashonline.com,https://www.newleashonline.org/,,USA2262,US +1
Frances Halbrook Hensley Animal Shelter,,,,Fhh.animalshelter1@gmail.com,https://www.fhhas.org/,,USA2263,US +1
Boston Terrier Rescue of East Tennessee,,,,tvadman1963@mac.com,https://www.bostonterriertn.org/,,USA2264,US +1
Maryville Alcoa Animal Rescue Center,,,,info@maarcadopt.org,https://maarcadopt.org/,,USA2265,US +1
FBC FIV Cat Sanctuary Fundraising & Auction Page,,,,David@fivcatsanctuary.com,http://www.fivcatsanctuary.com/,,USA2266,US +1
Humane Society of Memphis and Shelby County,,,,FrontDesk@memphishumane.org,https://memphishumane.org/,,USA2267,US +1
Memphis Pets Alive,,,,info@memphispetsalive.org,https://www.memphispetsalive.org/,,USA2268,US +1
Morristown Hamblen Humane Society-Animal Shelter,,,,mhsanimals@gmail.com,https://mh-humanesociety.com/,,USA2269,US +1
Old Friends Senior Dog Sanctuary,,,,info@ofsds.org,https://ofsds.org/,,USA2270,US +1
Crossroads Pets- Shop & Adopt,,,,info@crossroadscampus.org,https://crossroadscampus.org/,,USA2271,US +1
Nashville Humane Association,,,,media@nashvillehumane.org,https://nashvillehumane.org/,,USA2272,US +1
Smoky Mountain Humane Society,,,,contact@smhumane.org,https://www.smhumane.org/,,USA2273,US +1
Tennessee Pekingese Rescue,,,,jjwagoner@highland.net,,,USA2274,US +1
Horse Creek Wildlife Sanctuary and Animal Refuge,,,,kskoffic@horsecreekwildlife.org,https://horsecreekwildlife.org/,,USA2275,US +1
Animal Harbor,,,,sheltermanager@animalharbor.org,https://www.animalharbor.org/,,USA2276,US +1
Midnight Run Rescue,,,,midnightrunrescue@gmail.com,https://midnightrunrescue.net/,,USA2277,US +1
Little Rhody Rescue and Quarantine Inc,,,,littlerhodyrescue@gmail.com,,,USA2278,US +1
Potter League For Animals,,,,development@potterleague.org,https://potterleague.org/,,USA2279,US +1
Humane Association Of Northwestern,,,,phyllis@hanri.org,,,USA2280,US +1
Animal Rescue Rhode Island,,,,info@animalrescueri.org,https://www.animalrescueri.org/,,USA2281,US +1
Friends of Homeless Animals (FOHA),,,,foha_info@foha.org,https://foha.org/,,USA2282,US +1
Rhode Island SPCA,,,,info@rispca.com,https://www.rispca.org/,,USA2283,US +1
Roanoke Valley SPCA,,,,mail@rvspca.org,https://rvspca.org/,,USA2432,US +1
Horse Play Equine Rescue and Sanctuary,,,,horseplayri@msn.com,https://horseplayrescue.org/,,USA2284,US +1
EGAPL Heart of RI Animal Rescue League,,,,HeartofRIAdoption@gmail.com,https://heartofri.org/,,USA2285,US +1
Stand Up For Animals (SUFA),,,,info@standupforanimals.org,,,USA2286,US +1
"Woonsocket Cat Sanctuary, Inc.",,,,gmdesmarais@hotmail.com,https://woonsocketcatsanctuary.weebly.com/,,USA2287,US +1
SPCA Albrecht Center for Animal Welfare,,,,info@letlovelive.org,https://www.letlovelive.org/,,USA2288,US +1
Mary Ann Morris Animal Society (M.A.M.A.S.),,,,mamas.animal.society@gmail.com,https://www.maryannmorrisanimalsociety.org/,,USA2289,US +1
Save the Strays Animal Rescue,,,,info@savethestrays.org,https://savethestrays.rescuegroups.org/,,USA2290,US +1
Pet Helpers Adoption Center and Spay/Neuter Clinic,,,,office@pethelpers.org,https://pethelpers.org/,,USA2291,US +1
Animal Mission of the Midlands,,,,info@animalmission.org,https://animalmission.org/,,USA2292,US +1
Gods Creatures Deserve to Live Inc.,,,,ssapleros@yahoo.com,,,USA2293,US +1
St Frances Animal Center,,,,director@sfanimals.org,https://www.sfanimals.org/,,USA2294,US +1
Pet Haven of South Carolina,,,,cdieterich72@sc.rr.com,https://www.scpethaven.org/,,USA2295,US +1
Hilton Head Humane Association,,,,director@hhhumane.org,http://www.hhhumane.org/,,USA2296,US +1
The Animal Protection League (SC),,,,aplpets@aplsc.org,https://aplsc.org/,,USA2297,US +1
Pooch's Partners Animal Rescue​,,,,poochspartners@gmail.com,https://www.poochspartners.com/,,USA2298,US +1
Izzie’s Pond,,,,izziespond@gmail.com,https://www.izziespond.org/,,USA2299,US +1
PTTR - Paws to the Rescue,,,,PTTRInfo@gmail.com,,,USA2300,US +1
Grand Strand Humane Society,,,,grandstrandhumanesociety@gmail.com,https://www.grandstrandhumanesociety.com/,,USA2301,US +1
Charleston Animal Society,,,,community@charlestonanimalsociety.org,https://charlestonanimalsociety.org/,,USA2302,US +1
Humane Society of North Myrtle Beach,,,,info@hsnmb.org,,,USA2303,US +1
Kind Keeper Animal Rescue,,,,kindkeeper@yahoo.com,https://kindkeeper.wixsite.com/kindkeeper,,USA2304,US +1
Palmetto Animal League Adoption Center,,,,info@palmettoanimalleague.org,https://palmettoanimalleague.org/,,USA2305,US +1
All 4 Paws,,,,info@a4psc.org,https://all4pawssc.org/,,USA2306,US +1
Jasper Animal Rescue Mission,,,,jarmpets@yahoo.com,https://jarmission.org/,,USA2307,US +1
Maranatha Farm,,,,maranathafarmsc@gmail.com,https://www.maranathafarm.net/,,USA2308,US +1
Noah's Arks Rescue,,,,NoahsArksRescue@mac.com,https://www.noahs-arks.net/,,USA2309,US +1
Concerned Citizens for Animals,,,,concernedcitizens4animals@gmail.com,https://ccaweb.org/,,USA2310,US +1
Dorchester Paws,,,,info@dorchesterpaws.org,https://dorchesterpaws.org/,,USA2311,US +1
H.F. Help No Kill Rescue,,,,hfhelprescue@gmail.com,https://www.hfhelpnokillrescue.com/,,USA2312,US +1
PETSinc,,,,media@petsinc.org,https://petsinc.org/,,USA2313,US +1
Keeper of the Wild,,,,Board.KOW@gmail.com,https://keeperofthewild.org/,,USA2314,US +1
Richardson Rescue,,,,richardsonrescue@gmail.com,https://richardsonrescue.org/,,USA2315,US +1
Chester’s Place,,,,chestersplacesd@gmail.com,https://chestersplacesd.wordpress.com/,,USA2316,US +1
Heart and Soul Kitty Sanctuary,,,,brandysmith636@yahoo.com,https://www.facebook.com/heartandsoulsanctuary,,USA2317,US +1
Allcatsrescue,,,,allcatsrescue@gmail.com,https://www.allcatsrescue.org/,,USA2318,US +1
Allie's Hope For Paws,,,,ahfpdogrescue@gmail.com,https://www.allieshopeforpaws.com/about-us,,USA2319,US +1
Last Chance Dog Rescue Alabama,,,,were4dogs@gmail.com,,,USA2320,US +1
4Legs4Justice Animal Advocate & Rescue,,,,4Legs4Justice@gmail.com,https://4legs4justice.org/,,USA2321,US +1
Southern Shih Tzu & Toy Breed Rescue and Sanctuary,,,,ToyBreedRescue@hotmail.com,http://www.toybreedrescue.org/,,USA2322,US +1
Woof Ave,,,,jonna@woofave.com,http://www.woofave.com/,,USA2323,US +1
Fairy Dogmother Rescue & Rehab,,,,fairydogmother@gmail.com,https://www.facebook.com/fairydogmotherrescue/,,USA2324,US +1
Bama Bully Rescue,,,,mail@bamabully.org,https://www.bamabully.org/,,USA2325,US +1
The Cavalier Rescue,,,,cavalierrescueal@gmail.com,https://thecavalierrescue.org/,,USA2326,US +1
MomaKat Rescue,,,,support@momakat.org,,,USA2327,US +1
"Save Our Strays (Birmingham, Alabama)",,,,saveourstrays205@yahoo.com,https://www.facebook.com/SaveOurStraysBirminghamAlabama,,USA2328,US +1
Support Paws,,,,hello@supportpaws.com,https://www.supportpaws.com/,,USA2329,US +1
Weimaraner Rescue of the South,,,,contactus@weimrescue.com,http://www.weimrescue.com/,,USA2330,US +1
Sampson's Sanctuary,,,,sampssanctuary@gmail.com,https://www.facebook.com/profile.php?id=100064513548906,,USA2331,US +1
Forgotten Felines Huntsville,,,,info@ffhsv.org,http://ffhsv.org/,,USA2332,US +1
Friends of Bibb County ALabama Pound,,,,friendsofbibbcountyalpound@yahoo.com,https://www.facebook.com/alabamapoundfriends/about?ref=page_internal,,USA2333,US +1
Shelby Humane,,,,info@shelbyhumane.org,https://www.shelbyhumane.org/,,USA2334,US +1
Furever Friends of the South K-9 Rescue,,,,info@ffosk9resq.org,https://www.ffosk9resq.org/,,USA2335,US +1
CAAWA - Cullman Area Animal Welfare Association,,,,caawarescue@yahoo.com,http://www.caawarescue.com/,,USA2336,US +1
Wiregrass Humane Society,,,,whsdothan@gmail.com,https://www.wiregrasshumanesociety.com/,,USA2337,US +1
The Haven,,,,info@havenforanimals.org,https://www.havenforanimals.org/,,USA2338,US +1
"Pets Are Worth Saving, Inc.",,,,shoalspaws@gmail.com,https://shoalspaws.com/,,USA2339,US +1
"Wags and Whiskers Mobile, Al.",,,,Wagsandwhiskersrescuepets@yahoo.com,https://www.facebook.com/WagsAndWhiskersRescuePets/,,USA2340,US +1
God’s Feral Felines,,,,info@GFFCats.org,https://www.gffcats.org/,,USA2341,US +1
Changing 42 Animal Rescue,,,,Changing42Rescue@yahoo.com,https://www.facebook.com/changing42animalrescue/,,USA2342,US +1
Pita & Pecan's Animal Refuge,,,,PitasPlaceARS@gmail.com,https://www.pitapecans.org/,,USA2343,US +1
Two by Two Animal Rescue,,,,sonya@twobytworescue.com,https://twobytworescue.com/,,USA2344,US +1
Kitty Kat Haven & Rescue,,,,kittykathaven1@gmail.com,https://kittykathavenrescue.org/,,USA2345,US +1
Friends of Rescue Inc.,,,,info@forrescue.net,https://forrescue.net/,,USA2346,US +1
Greater Huntsville Humane Society (GHHS),,,,info@ghhs.org,https://ghhs.org/,,USA2347,US +1
Huntsville Friends of Rabbits,,,,huntsvillebunnies@hotmail.com,https://www.huntsvillefriendsofrabbits.com/,,USA2348,US +1
Southern Skies Labrador Rescue & Adoption,,,,info@southernskiesrescue.org,http://www.southernskiesrescue.org/,,USA2349,US +1
"Rockin P Rescue, Inc.",,,,rockinpadoption@gmail.com,https://rockinprescue.org/,,USA2350,US +1
"Brindlee Mountain Animal Rescue, Inc.",,,,brindleemountainanimalrescue@gmail.com,,,USA2351,US +1
Chihuahua-Toy Breed Rescue & Retirement - Alabama Chapter,,,,chihuawa10@msn.com,,,USA2352,US +1
TLC Animal Organization,,,,info@TLCPaws.org,http://www.tlcpaws.org/,,USA2353,US +1
Adopt A Kitty,,,,Stephen@adopt-a-kitty.org,http://adopt-a-kitty.org/,,USA2354,US +1
Azalea City Cat Coalition,,,,susanyoung@azaleacitycats.org,https://azaleacitycats.org/,,USA2355,US +1
Krewe de Rescue,,,,krewemobile@gmail.com,https://www.facebook.com/KreweDeRescue/,,USA2356,US +1
Mobile SPCA,,,,mobilespca@mobilespca.org,https://www.mobilespca.org/,,USA2357,US +1
Save a Stray,,,,info@saveastray.org,https://www.saveastray.org/,,USA2358,US +1
Helping Shepherds of Every Color Rescue,,,,everycolorrescue@yahoo.com,https://www.helpingshepherdsofeverycolor.com/,,USA2359,US +1
Another Option Cat Rescue (AOCR),,,,anotheroptioncatrescue@yahoo.com,http://aocr.weebly.com/,,USA2360,US +1
"New Hope Rescue, Inc",,,,NHRescueInc@gmail.com,https://www.nhrescue.com/,,USA2361,US +1
ASPCI,,,,aspci.org@gmail.com,https://www.aspci.org/,,USA2362,US +1
East Alabama Humane Society,,,,eahs4pets@yahoo.com,https://www.eahs4pets.com/,,USA2363,US +1
PCS Pups Dog Rescue,,,,hello@pcspups.org,https://www.pcspups.org/,,USA2364,US +1
Safe Haven,,,,melissautech@yahoo.com,,,USA2365,US +1
"ASHR - Alabama Siberian Husky Rescue, Inc.",,,,info@alsiberianhuskyrescue.com,,,USA2366,US +1
"The Shire Rescue & Sanctuary, Inc.",,,,theshirerescueandsanctuaryinc@gmail.com,https://www.shirehaven.org/,,USA2367,US +1
Third Coast Animal Rescue,,,,thirdcoastanimalrescue@gmail.com,https://www.facebook.com/thirdcoastanimalrescue/,,USA2368,US +1
"Challenger's House, Inc.",,,,challengershouse@mchsi.com,https://www.facebook.com/challengershouseofficial/,,USA2369,US +1
Troy Animal Rescue Project,,,,troyanimalrescueproject@gmail.com,https://troyanimalrescueproject.org/,,USA2370,US +1
Must Love Paws,,,,mlpsapps@yahoo.com,http://mustlovepawsrescue.com/,,USA2371,US +1
Callie's Place,,,,calliesplaceal@gmail.com,https://www.facebook.com/CalliesPlaceAL/,,USA2372,US +1
PAAL - Parowan Animal Assistance League,,,,paal@parowanutahshelter.org,,,USA2373,US +1
"Underdog Animal Rescue and Rehab-Moab, Utah",,,,animalcare@underdogrescuemoab.org,https://underdogrescuemoab.org/,,USA2374,US +1
Ivins No-Kill Animal Supporters (INKAS),,,,inkas4pets@gmail.com,https://inkas4pets.org/,,USA2375,US +1
Four Paws Rescue,,,,scfourpaws@hotmail.com,,,USA2376,US +1
Nuzzles & Co.,,,,contact@nuzzlesandco.org,https://nuzzlesandco.org/,,USA2377,US +1
Second Chance for Homeless Pets,,,,info@utahpetadoptions.org,https://www.utahpetadoptions.org/,,USA2378,US +1
Zion Animal Lovers,,,,Runzion48@gmail.com,https://www.facebook.com/zionanimallovers/,,USA2379,US +1
"The Animal Rescue and Protection Society, Inc. (TARPS)",,,,shelter@tarpsanimalsheltervt.org,http://tarpstheanimalprotectionsociety.blogspot.com/,,USA2380,US +1
"Homeward Bound, Addison County’s Humane Society",,,,Jessica@homewardboundanimals.org,https://www.homewardboundanimals.org/,,USA2381,US +1
Central Vermont Humane Society,,,,Info@CentralVermontHumane.org,https://centralvermonthumane.org/,,USA2382,US +1
Pope Memorial Frontier Animal Shelter Inc,,,,animals@fasv.comcastbiz.net,,,USA2383,US +1
Springfield Humane Society,,,,Spfldhumane@vermontel.net,https://www.spfldhumane.org/,,USA2384,US +1
Lucy Mackenzie Humane Society,,,,jstanley@lucymac.org,https://www.lucymac.org/,,USA2385,US +1
Long Trail Canine Rescue,,,,lisa@longtraildogs.org,https://longtraildogs.org/,,USA2386,US +1
Animal Welfare League of Alexandria,,,,info@alexandriaanimals.org,https://alexandriaanimals.org/,,USA2387,US +1
King Street Cats,,,,contact@kingstreetcats.org,https://www.kingstreetcats.org/,,USA2388,US +1
Tails High,,,,meow@tailshigh.org,https://www.tailshigh.org/home/,,USA2389,US +1
"Til the End of Time Sanctuary, Inc.",,,,Lauriewalsh5@gmail.com,https://www.tiltheendoftimesanctuary.com/,,USA2390,US +1
Homeward Trails Adoption Center,,,,info@homewardtrails.org,https://www.homewardtrails.org/,,USA2391,US +1
Lost Dog & Cat Rescue Foundation,,,,giving@lostdogrescue.org,https://www.lostdogrescue.org/,,USA2392,US +1
"Metro Ferals, Inc.",,,,,http://www.metroferals.org/index.htm,,USA2393,US +1
SPCA of Northern Virginia,,,,information@spcanova.org,https://spcanova.org/,,USA2394,US +1
BARK - Bandit's Adoption and Rescue of K-9s (Ashland),,,,info@barkva.org,https://www.barkva.org/,,USA2395,US +1
Animal HOPE Alliance (AHA),,,,animalhopealliance@hotmail.com,https://animalhopealliance.com/,,USA2396,US +1
Casey's House,,,,info@caseyshouse.org,http://www.caseyshouse.org/,,USA2397,US +1
White Bird Appaloosa Horse Rescue,,,,whitebirdapps@gmail.com,https://www.whitebirdapps.com/,,USA2398,US +1
Country Club Kennels & Training,,,,countryclubkennels@gmail.com,https://www.countryclubkennels.com/,,USA2399,US +1
Charlottesville Albemarle SPCA,,,,info@caspca.org,https://caspca.org/,,USA2400,US +1
THEIR VOICE RESCUE,,,,adopt@theirvoicerescue.org,https://theirvoicerescue.org/,,USA2401,US +1
Prince William County Animal Shelter,,,,info@pwhumane.org,https://www.hasn.org/,,USA2402,US +1
League for Animal Protection,,,,lapinformation@aol.com,,,USA2403,US +1
Central Virginia Regional Rescue,,,,info@cvrrescue.org,https://www.cvrrescue.org/,,USA2404,US +1
Fredericksburg SPCA,,,,info@fredspca.org,https://fredspca.org/,,USA2405,US +1
Gloucester-Mathews Humane Society (GMHS),,,,information@gmhumanesociety.org,https://www.gmhumanesociety.org/,,USA2406,US +1
The Cat Corner Inc.,,,,info@thecatcornerinc.com,http://www.thecatcornerinc.com/,,USA2407,US +1
Roanoke Valley Horse Rescue Inc.,,,,,https://www.rvhr.com/wordpress/,,USA2408,US +1
Anicira,,,,harrisonburg@anicira.org,https://anicira.org/,,USA2409,US +1
Cat's Cradle,,,,catscradle@catscradleva.org,https://www.catscradleva.org/,,USA2410,US +1
Friends of the Northumberland County Animal Shelter,,,,friendsncas@gmail.com,https://www.friendsncas.org/,,USA2411,US +1
"Cat Adoption and Rescue Efforts, Inc. (C.A.R.E.)",,,,board@care-cats.org,https://care-cats.org/,,USA2412,US +1
Fancy Cats & Dogs Rescue Team,,,,info@fancycats.org,https://fancycats.org/,,USA2413,US +1
Equine Rescue League,,,,bubbasays2@aol.com,https://www.equinerescueleague.org/,,USA2414,US +1
Almost Home PET Adoption Center,,,,pets@nelsonspca.org,https://www.nelsonspca.org/,,USA2415,US +1
Middleburg Humane Foundation,,,,admin@middleburghumane.org,https://www.middleburghumane.org/,,USA2416,US +1
Martinsville Henry County SPCA,,,,shelter@spcamhc.org,https://www.spcamhc.org/,,USA2417,US +1
Friends of Southside SPCA,,,,info@southsidespca.org,https://southsidespca.org/,,USA2418,US +1
"Feline Foundation of Greater Washington, Inc.",,,,info@ffgw.org,https://ffgw.org/,,USA2419,US +1
Wolf Trap Animal Rescue,,,,foster.adopt@wtarescue.com,,,USA2420,US +1
Fauquier SPCA,,,,fspca@fauquierspca.com,https://www.fauquierspca.com/,,USA2421,US +1
Peninsula SPCA,,,,megan@peninsulaspca.org,http://peninsulaspca.org/,,USA2422,US +1
Norfolk SPCA Adoption Center & Veterinary Clinics,,,,adoption@norfolkspca.org,https://norfolkspca.com/,,USA2423,US +1
SPCA Eastern Shore Virginia,,,,shorespca@gmail.com,https://www.shorespca.com/,,USA2424,US +1
Portsmouth Humane Society,,,,frontoffice@portsmouthhumanesociety.org,https://portsmouthhumanesociety.org/,,USA2425,US +1
A Forever Home Rescue Foundation,,,,info@aforeverhome.org,https://aforeverhome.org/,,USA2426,US +1
Atlantic Region Central Border Collie Rescue,,,,,https://www.arcbcr.org/,,USA2427,US +1
Henrico Humane Society (Richmond),,,,fundraising@henricohumane.org,https://www.henricohumane.org/,,USA2428,US +1
Richmond Ruff House,,,,Cindy@RichmondRuffHouse.org,https://richmondruffhouse.org/home,,USA2429,US +1
Richmond SPCA,,,,info@richmondspca.org,https://richmondspca.org/,,USA2430,US +1
Angels of Assisi,,,,angels@angelsofassisi.com,https://www.angelsofassisi.org/,,USA2431,US +1
Madison-Greene Humane Society,,,,madisongreenehumanesociety@gmail.com,https://www.facebook.com/MGHSisHope/,,USA2433,US +1
Isle of Wight County Humane Society,,,,info@iowchs.org,https://www.iowchs.org/,,USA2434,US +1
Stafford SPCA,,,,Mail@StaffordSPCA.org,https://staffordspca.org/,,USA2435,US +1
The Augusta Regional SPCA,,,,augustaregionalspca@yahoo.com,https://arspca.org/,,USA2436,US +1
Fluvanna SPCA,,,,manager@fspca.org,https://www.fspca.org/,,USA2437,US +1
East Coast Canine Alliance (Virginia Beach),,,,EastCoastK9Alliance@gmail.com,http://www.eastcoastcaninealliance.com/,,USA2438,US +1
"Hope For Life Rescue, Inc",,,,hopeforliferescue@gmail.com,https://www.hopeforliferescue.com/,,USA2439,US +1
K-9 New Life,,,,adoptions@k9newlife.org,https://www.k9newlife.org/,,USA2440,US +1
K9 Justice League,,,,K9JusticeLeague@gmail.com,https://k9justiceleague.com/,,USA2441,US +1
Virginia Beach SPCA,,,,Info@vbspca.com,https://vbspca.com/,,USA2442,US +1
RappCats,,,,rappcats@rappcats.org,https://rappcats.org/,,USA2443,US +1
Winchester Area SPCA,,,,shopmanager@winchesterspca.org,https://winchesterspca.org/,,USA2444,US +1
PAWS of Grays Harbor,,,,director@pawsgh.org,https://pawsgh.org/,,USA2445,US +1
The Cats Meow,,,,,https://www.meowanacortes.org/,,USA2446,US +1
Rompin Paws Rescue,,,,csalvati123@gmail.com,https://rompinpawsrescue.rescuegroups.org/info/,,USA2447,US +1
Wigglin Home Boxer Rescue,,,,wigglinhomeboxerrescue@gmail.com,,,USA2448,US +1
Saving Great Animals,,,,information@savinggreatanimals.org,https://savinggreatanimals.org/,,USA2449,US +1
Seattle Humane,,,,brandon@seattlehumane.org,https://www.seattlehumane.org/,,USA2450,US +1
The Pit Bull Pen,,,,thepitbullpen@gmail.com,https://www.thepitbullpen.com/,,USA2451,US +1
PAWS of Bremerton,,,,paws@pawsofbremerton.org,http://pawsofbremerton.org/,,USA2452,US +1
Burien C.A.R.E.S.,,,,buriencares@gmail.com,https://www.buriencares.org/,,USA2453,US +1
Humane Society of Skagit Valley,,,,humanesocietyofskagitvalley@gmail.com,,,USA2454,US +1
Camano Animal Shelter Association,,,,casa@camanoanimalshelter.org,http://www.camanoanimalshelter.com/,,USA2455,US +1
Special Bunny Rescue,,,,angieso1@earthlink.net,https://www.specialbunny.org/,,USA2456,US +1
Kitty Kat Haven,,,,kittyhavenwa@gmail.com,https://kittykathaven.org/,,USA2457,US +1
Ragamuffin Ranch,,,,info@ragamuffinranch.org,https://www.ragamuffinranch.org/,,USA2458,US +1
Colville Valley Animal Sanctuary,,,,office@cvasanctuary.org,https://www.cvasanctuary.org/,,USA2459,US +1
Another Chance Cat Adoption,,,,anotherchancecats2007@gmail.com,https://www.anotherchancecatadoption.org/,,USA2460,US +1
Animal Protection Society of Friday Harbor,,,,shelter@apsfh.com,https://www.apsfh.com/about-us/mission/,,USA2461,US +1
People United for Pets,,,,info@pupdogrescue.org,,,USA2462,US +1
Benton-Franklin Humane Society,,,,shelter@bfhs.com,https://www.bfhs.com/,,USA2463,US +1
Vashon Island Pet Protectors,,,,contact@vipp.org,https://vipp.org/,,USA2493,US +1
Dalmatian Rescue of Puget Sound,,,,rescue@dalmatianrescueofpugetsound.org,https://dalmatianrescueofpugetsound.com/,,USA2464,US +1
Old Dog Haven,,,,office@olddoghaven.org,https://olddoghaven.org/,,USA2465,US +1
SOUTH PACIFIC COUNTY HUMANE SOCIETY,,,,spchs330@gmail.com,https://beachpets.com/,,USA2466,US +1
PAWS - Progressive Animal Welfare Society,,,,socialmedia@paws.org,https://www.paws.org/,,USA2467,US +1
AChance4Cats,,,,achance4cats@nctv.com,https://www.facebook.com/profile.php?id=100083134248387,,USA2468,US +1
North Beach Paws,,,,pawsnb@gmail.com,https://www.northbeachpaws.org/,,USA2469,US +1
Animal Foster Care Cat Shelter,,,,info@animalfostercare.org,https://www.animalfostercare.org/,,USA2470,US +1
N.O. Paws Left Behind Rescue,,,,,https://www.nopawsleftbehinddogrescueorovillewa.com/,,USA2471,US +1
Adams County Pet Rescue,,,,adopt@adamscountypetrescue.com,https://adamscountypetrescue.com/,,USA2472,US +1
Olympic Peninsula Humane Society,,,,info@ophumanesociety.org,https://www.ophumanesociety.org/,,USA2473,US +1
Sunny Sky's Animal Rescue,,,,sunnyskysanimalrescue@gmail.com,https://www.sunnyskysshelter.org/,,USA2474,US +1
HAVA (Hava Heart),,,,hava@hava-heart.org,https://hava-heart.org/,,USA2475,US +1
Motley Zoo Animal Rescue,,,,info@motleyzoo.org,https://www.motleyzooanimalrescue.org/,,USA2476,US +1
Forget Me Not Animal Shelter (Republic),,,,info@forgetmenotshelter.org,https://forgetmenotshelter.org/,,USA2477,US +1
Pet OverPopulation Prevention,,,,information@popptricities.org,https://www.popptricities.org/,,USA2478,US +1
Dog Gone Seattle,,,,adopt@doggoneseattle.org,https://doggoneseattle.org/,,USA2479,US +1
Emerald City Pet Rescue,,,,info@emeraldcitypetrescue.org,https://www.emeraldcitypetrescue.org/,,USA2480,US +1
FAF (Friends of the Animals Foundation),,,,info@fafseattle.org,https://fafseattle.org/,,USA2481,US +1
Saving Grace Rescue Inc,,,,totemra@gmail.com,https://www.savinggracerescue.com/,,USA2482,US +1
Seattle Area Feline Rescue,,,,info@seattleareafelinerescue.org,https://www.seattleareafelinerescue.org/,,USA2483,US +1
Peninsula Friends of Animals,,,,pfoa@olypen.com,https://safehavenpfoa.org/,,USA2484,US +1
"Adopt-A-Pet of Shelton, Washington",,,,adoptapetadoptions@gmail.com,https://www.adoptapet-wa.org/,,USA2485,US +1
Feline Friends of Olympia WA,,,,info@feline-friends.net,https://www.facebook.com/FelineFriendsofOlympia/,,USA2486,US +1
CJ’s Dog Rescue,,,,cj@cjsdogrescue.org,http://cjsdogrescue.org/,,USA2487,US +1
The NOAH Center,,,,info@thenoahcenter.org,https://www.thenoahcenter.org/,,USA2488,US +1
Northwest Boxer Rescue,,,,info@nwboxerrescue.org,https://www.nwboxerrescue.org/,,USA2489,US +1
Pasado’s Safe Haven,,,,info@pasadosafehaven.org,https://www.pasadosafehaven.org/,,USA2490,US +1
The Humane Society for Tacoma & Pierce County,,,,,https://www.thehumanesociety.org/,,USA2491,US +1
"Wags to Riches Animal Rescue and Sanctuary, Inc",,,,info@WagstoRichesAnimalRescue.org,https://wagstorichesanimalrescue.org/,,USA2492,US +1
