Name,Address,Lat,Lon,Email,Website,Facebook,Extra1,Extra2
CANADIAN ANIMAL RESCUE & EXTENDED SHELTER SOCIETY,,,,CCBRINER@TELUS.NET,http://www.carescatshelter.com/,,OTH0177,
CANADIAN DISASTER ANIMAL RESPONSE TEAM SOUTHWEST BC SOCIETY,,,,INFO@CDART.ORG,http://www.cdart.org/,,OTH0178,
CHILLIWACK ANIMAL SAFE HAVEN SOCIETY,,,,chwkanimalsafehaven@gmail.com,https://chilliwacksafehaven.com/contact/,,OTH0179,
COMPANION ANIMAL PROTECTION SOCIETY ANNAPOLIS COUNTY,,,,INFO.CAPS@EASTLINK.CA,http://www.caps-annapolis.org/,,OTH0181,
COMPANION ANIMAL RESOURCES & EDUCATIONAL SERVICES SOCIETY,,,,RITA@TELUS.NET,http://caresbc.org/,,OTH0182,
Dogs and Cats of the DR Animal Rescue,,,,info@dogsandcatsdr.com,http://www.dogsandcatsdr.com/,,OTH0183,
Embrace A Discarded Animal Society,,,,LESLIE.FEE@GMAIL.COM,http://www.embracesociety.ca/,,OTH0184,
EARTHANIMAL HUMANE EDUCATION AND RESCUE SOCIETY,,,,EARS600@GMAIL.COM,,,OTH0185,
COAST ANIMAL WELFARE & EDUCATION SOCIETY (C.A.W.E.S.),,52.9375502,6.2894843,INFO@CAWES.ORG,http://cawes.org/,,OTH0180,
Fly With Me Animal Rescue,,,,flywithme.animalrescue@gmail.com,http://www.flywithmeanimalrescue.com/,,OTH0186,
Fostering Hope Animal Rescue Foundation,,,,fosteringhoperescue@gmail.com,http://www.fosteringhoperescue.com/,,OTH0187,
Global Pets & Animals Foundation / La fondation pour animauxGlobal,,,,SFOTAK@GLOBALBANCORP.CA,http://globalpetfoods.com/,,OTH0188,
Gordon and Patricia Gray Animal Welfare Foundation,,,,GORDGRAY@GRANITECONDOS.COM,,,OTH0189,
Greater Edmonton Animal Rescue Society (GEARS),,,,info@edmontonanimalrescue.org,http://www.edmontonanimalrescue.org/,,OTH0190,
Gwaii Animal Helpline Society,,,,gwaiianimalhelpline@gmail.com,http://www.gwaiianimalhelpline.com/,,OTH0191,
GREATER VICTORIA ANIMALS CRUSADERS,,,,INFO@ANIMALCRUSADERS.CA,http://www.animalcrusaders.ca/,,OTH0192,
GREY Bruce Animal Shelter,,,,GB-ANIMALSHELTER@HOTMAIL,https://www.grey-bruceanimalshelter.com/,,OTH0193,
Humboldt and District Society for Prevention of Cruelty to animals Inc.,,,,HDSPCA@SASKTEL.NET,,,OTH0194,
HAPPY VALLEY-GOOSE BAY SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS,,,,SPCA-HUGB@HOTMAIL.COM,http://www.spca-hvgb.com/,,OTH0195,
HIGHLAND ANIMAL RELIEF TEAM INC.,,,,HARTTREASURER@GMAIL.COM,http://www.hartnamimalrelief.ca/,,OTH0196,
HUMANE ANIMAL RESCUE TEAM SOCIETY (HARTS),,,,WANDCTISCHER@SHAW.CA,http://www.humaneanimalrescueteam.ca/,,OTH0197,
In the Woods Animal Rescue Society,,,,INTHEWOODS@ZOHO.COM,http://inthewoodsrescue.com/,,OTH0198,
International Aid for Animals Foundation,,,,intaid4animals@gmail.com,http://www.iafaf.org/,,OTH0199,
Invermere Companion Animal Network Society,,,,INFO@ICANBC.COM,http://www.icanbc.com/,,OTH0200,
Kingston Animal Rescue,,,,INFO@KINGSTONANIMALRESCUE.COM,http://www.kingstonanimalrescue.com/,,OTH0201,
KATIE'S PLACE DOMESTIC ANIMAL RESOURCE AND EDUCATION SOCIETY,,,,KATIES.PLACE@SHAW.CA,http://www.katiesplaceshelter.com/,,OTH0202,
Lakes Animal Friendship Society,,,,ALISTAIR@LAKESANIMALFRIENDSHIP.CA,http://www.lakesanimalfriendship.ca/,,OTH0204,
Lily's Place Animal Sanctuary,,,,hello@lilysplace.ca,http://lilysplace.ca/,,OTH0205,
Little Mittens Animal Rescue Association,,,,littlemittensrescue@gmail.com,http://www.littlemittens.org/,,OTH0206,
LA SOCIÉTÉ POUR LA PRÉVENTION CONTRE LA CRUAUTÉ ENVERS LES ANIMAUX DE L'OUEST DU QUÉBEC/THE SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS OF WESTERN QUEBEC,,,,ahspca@storm.ca,http://www.aylmer-hull-spca.qc.ca/,,OTH0207,
LAKEFIELD ANIMAL WELFARE SOCIETY,,,,INFO@LAKEFIELDANIMALWELFARE.ORG,http://www.lakefieldanimalwelfare.org/,,OTH0208,
LETHBRIDGE PEOPLE FOR ANIMAL WELFARE (PAW) SOCIETY,,,,PAWSOCIETY@SHAW.CA,http://www.pawsociety.com/,,OTH0210,
LILLIAN ALLBON CUMBERLAND COUNTY ANIMAL SHELTER,,,,laanimalshelter@seasidehighspeed.com,http://www.laanimalshelter.ca/,,OTH0211,
LOWER MAINLAND NETWORK FOR ANIMALS SOCIETY,,,,LMN4ANIMALS@HOTMAIL.COM,http://network4animals.com/,,OTH0212,
Mozart Sympawthy Animal Sanctuary Inc.,,,,lauriebourgeois1963@gmail.com,,,OTH0213,
MARINE ANIMAL RESPONSE SOCIETY,,,,MARS@MARINEANIMALS.CA,http://www.marineanimals.ca/,,OTH0214,
MUDHUSKIES ANIMAL SHELTER,,,,JUDITHCONNOR@YAHOO.COM,,,OTH0215,
No Borders Animal Rescue Society (NOBARS),,,,ROBIN.NOBARS@GMAIL.COM,,,OTH0216,
No-Kill Animal Association of Lethbridge,,,,lethbridge.noka@gmail.com,,,OTH0217,
Northern Animal Rescue Inc.,,,,NORTHERNANIMALRESCUE@GMAIL.COM,http://www.northernanimalrescue.ca/,,OTH0218,
NANTON & DISTRICT ANIMAL PROTECTION SOCIETY,,,,JOHNSON4@TELUSPLANET.NET,http://www.nantonanimalprotection.com/,,OTH0219,
NIAGARA ACTION FOR ANIMALS,,,,niagaraactionforanimals@sympatico.ca,http://www.niagaraactionforanimals.org/,,OTH0220,
Olivia Baloo's Animal Rescue,,,,hello@oliviabaloo.com,http://www.oliviabaloo.com/,,OTH0223,
Organisme d'aide animale espoir câlin MRC Rocher-Percé,,,,oaa.espoircalin@hotmail.com,http://www.oaaespoircalin.com/,,OTH0224,
Out of the Ashes Large Animal Rescue (OALAR),,,,animalrescuedonate@gmail.com,http://animalrescuedonate.wixsite.com/website,,OTH0225,
ORA-ORGANIZATION FOR THE RESCUE OF ANIMALS,,,,VECCHIOCT@AOL.COM,http://www.ora-animalsrescue.org/,,OTH0226,
Pacific Volunteer Education and Assistance Team for Animals Society,,,,VEATASOCIETY@GMAIL.COM,,,OTH0227,
Paws for Hope Animal Foundation,,,,INFO@PAWSFORHOPE.ORG,http://www.pawsforhope.org/,,OTH0228,
People for Animals of Saskatchewan Inc.,,,,INFO@REGINACATRESCUE.COM,http://www.reginacatrescue.com/,,OTH0229,
Pets Alive Animal Rescue Niagara Inc.,,,,petsaliveniagara@gmail.com,http://www.petsalivniagara.ca/,,OTH0230,
Promised Land Animal Sanctuary,,,,promisedlandanimalsanctuary@gmail.com,,,OTH0231,
Providing Animals with Safety for Life Foundation,,,,PAWSRESCUE@HOTMAIL.COM,http://www.paws-rescue.com/,,OTH0232,
PACIFIC ANIMAL FOUNDATION,,,,ADMIN@PACIFICANIMAL.ORG,http://www.pacificanimal.org/,,OTH0233,
PACIFIC ANIMAL THERAPY SOCIETY,,,,INFO@PATSPETS.CA,http://patspets.ca/,,OTH0234,
PNPC Animal Rescue,,,,PNPCANIMALRESCUE@GMAIL.COM,http://www.pnpc.ca/,,OTH0236,
PROMOTING ANIMAL WELFARE SOCIETY (P A W S ) OF GEORGINA,,,,PAWS@PAWSOFGEORGINA.COM,http://www.pawsofgeorgina.com/,,OTH0237,
R.A.S.T.A. (RESCUE AND SANCTUARY FOR THREATENED ANIMALS),,,,RASTASANCTUARY@GMAIL.COM,http://www.rastarescue.org/,,OTH0239,
Rocky Mountain Animal Rescue Foundation,,,,ROCKYMOUNTAINANIMALRESCUE@GMAIL.COM,http://rockymountainanimalrescue.com/,,OTH0240,
Rocky Organization for Animal Rescue (ROAR Society),,,,roarsociety@yahoo.ca,http://www.roarsociety.ca/index.html,,OTH0241,
RESPONSIBLE ANIMAL CARE SOCIETY,,,,INFO@TRAC-BC.CA,http://www.tracs-bc.ca/,,OTH0243,
Saving Animals From Euthanasia Team Edmonton Society,,,,SAFETEAMFUNDRAISER@HOTMAIL.COM,http://www.safeteam.ca/,,OTH0244,
Society of Semiahmoo Animal League,,,,KERYN@SALI.CA,http://www.sali.ca/,,OTH0245,
Swan Valley Animal Protection League Incorporated,,,,KAT31@LIVE.CA,,,OTH0246,
SECOND CHANCE ANIMAL RESCUE OF WINDSOR-ESSEX COUNTY,,,,info@scarescue.org,http://www.scarescue.org/,,OTH0248,
SECOND CHANCE ANIMAL RESCUE SOCIETY,,,,scars@scarscare.ca,http://www.scarscare.ca/,,OTH0249,
SENIOR ANIMALS IN NEED TODAY SOCIETY,,,,CJHINE@SHAW.CA,http://www.saintsrescue.ca/,,OTH0250,
SOCIETE QUEBECOISE POUR LA DEFENCE DES ANIMAUX QUEBEC SOCIETY FOR THE DEFENCE OF ANIMALS,,,,SQDA1976@GMAIL.COM,http://www.sqda.org/,,OTH0251,
SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS SWIFT CURRENT BRANCH,,,,DQUEBEC@SASKTEL.NET,http://www.spcaswiftcurrent.com/,,OTH0252,
STERI-ANIMAL,,,,LINDA.H@SYMPATICO.CA,http://www.steri-animal.petfinder.org/,,OTH0253,
T.L.C. ANIMAL AID,,,,BAXIBOL@YAHOO.CA,http://tlcanimalaid.org/,,OTH0254,
Tails to Tell Animal Rescue Shelter Ltd.,,,,INFO@TAILSTOTELL.CA,http://www.tailstotell.ca/,,OTH0255,
THE ANIMAL CANCER THERAPY SUBSIDIZATION SOCIETY (ACTSS),,,,info@actssalberta.ca,http://www.actssalberta.ca/,,OTH0256,
THE ANIMAL GUARDIAN SOCIETY,,,,TAGSINFO@YAHOO.CA,http://animalguardian.org/,,OTH0257,
THE BAY OF ISLANDS SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS CORP.,,,,NLWESTSPCA@GMAIL.COM,http://nlwestspca.com/,,OTH0258,
THE CANADIAN FOUNDATION FOR ANIMAL-ASSISTED SUPPORT SERVICES / LA FONDATION CANADIENNE DES SERVICES DE SOUTIEN ASSISTÉS PAR ANIMAUX,,,,GENERALINFO@CF4AASS.ORG,http://www.cf4aass.org/,,OTH0259,
THE ELSA WILD ANIMAL APPEAL OF CANADA,,,,INFO@ELSACANADA.COM,http://www.elsacanada.com/,,OTH0260,
THE NORTHERN ONTARIO ANIMAL WELFARE SOCIETY,,,,LINDA@NOAWS.COM,http://www.noaws.com/,,OTH0261,
THE ONLY ANIMAL THEATRE SOCIETY,,,,INFO@THEONLYANIMAL.COM,http://www.theonlyanimal.com/,,OTH0262,
VICTORIA COUNTY ANIMAL SHELTER INC.,,,,SISSONRIDGE@GMAIL.COM,,,OTH0265,
SAVE ANIMALS THROUGH RESCUE AND ADOPTION (S.A.R.A),,-51.6413317,-69.2149239,SARASOCIETY@GMAIL.COM,http://sarasociety.com/,,OTH0247,
THE SOCIETY FOR THE PREVENTION OF CRUELTY TO ANIMALS (NEWFOUNDLAND & LABRADOR),,47.6042292,-59.1728125,DIRECTOR@SPCASTJOHNS.ORG,http://www.spcastjohns.org/,,OTH0263,
VOICE OF CONCERN FOR ANIMAL LIFE SOCIETY,,,,INFO@VOCALVICTORIA.COM,,,OTH0266,
World Society for the Protection of Animals Canada /Société mondiale pour la protection des animaux Canada,,,,INFO@WORDANIMALPROTECTION.CA,http://worldanimalprotection.ca/,,OTH0267,
WEST COAST ANIMALS FOR COMMUNITY CARE AND EMOTIONAL SUPPORT SOCIETY,,,,ACCESSDOGS@GMAIL.COM,,,OTH0268,
WHISTLER ANIMALS GALORE SOCIETY,,,,WAG@WHISTERWAG.COM,http://www.whistlerwag.com/,,OTH0269,
A Home for Hooves Farm Sanctuary Foundation,,,,homeforhooves@gmail.com,http://www.ahomeforhoovesfarmsanctuary.com/,,OTH0270,
ASPEN VALLEY WILDLIFE SANCTUARY (ROSSEAU),,,,INFO@ASPENVALLEY.CA,http://www.aspenvalley.ca/,,OTH0271,
Bear Creek Exotic Wildlife Sanctuary Inc.,,,,INFO@BEARCREEKSANCTUARY.COM,http://bearcreeksanctuary.com/,,OTH0272,
Carters Forever Rescue and Sanctuary Ltd.,,,,,http://www.cartersreseve.com/,,OTH0273,
COUNTRY CAT SANCTUARY,,,,,http://countrycatrescue.com/,,OTH0274,
DELKATLA SANCTUARY SOCIETY,,,,HECATEBIRD@GMAIL.COM,http://haidagwallbirds.com/,,OTH0275,
Eden's Way Farm Sanctuary,,,,edenswayfarmsanctuary@gmail.com,http://www.edenswayfarmsanctuary.ca/,,OTH0276,
Forget Me Not Cat Sanctuary Society,,,,JUNEVOLSKY@SHAW.CA,http://www.forgetmenotcats.com/,,OTH0277,
Friends of Shoal Harbour Sanctuary ON The Salish Sea: Important Bird Area Society,,,,BOBPEART@SHAW.CA,http://www.shoalharbour.com/,,OTH0278,
FRIENDS OF PARROT SANCTUARY SOCIETY,,,,PARROTISLAND@SHAW.CA,http://www.parotisland.net/,,OTH0279,
GREYHAVEN EXOTIC BIRD SANCTUARY,,,,INFO@GREYHAVEN.BC.CA,http://www.greyhavenbirds.com/,,OTH0281,
Hearts to Homes Feline Rescue & Sanctuary,,,,HEARTSTOHOMESFELINES@GMAIL.COM,http://www.heartstohomes.ca/,,OTH0282,
Horse Rescue Ontario and Sanctuary,,,,DEBBI.S.BROWN@GMAIL.COM,http://www.horserescueontario.org/,,OTH0283,
HAPPY CAT SANCTUARY SOCIETY OF ALBERTA,,,,ROHLBARB@GMAIL.COM,http://www.happycatsanctuary.net/,,OTH0284,
HEARTS ON NOSES A MINI PIG SANCTUARY,,,,HEARTSONNOSES@SHAW.CA,http://heartsonnoses.com/,,OTH0285,
Kitchensink Rescue Farm & Sanctuary Society,,,,kitchensinkrescue@gmail.com,,,OTH0286,
Last Chance Horse and Pony Rescue and Sanctuary,,,,LASTCHANCEHORSEANDPONYRESCUE@HOTMAIL.COM,http://lchpr.org/,,OTH0287,
ORGANIZATION ADVOCATING SANCTUARY FOR ENDANGERED SPECIES,,,,ADMIN@OASESCONSERVATION.ORG,http://www.oasesconservation.org/,,OTH0288,
Pawsitive Sanctuary,,,,infopawsitivesanctuary@gmail.com,http://www.pawsitivesanctuary.com/,,OTH0289,
PAWS AND WHISKERS SANCTUARY INC.,,,,PAWS@BELLALIANT.NET,http://www.pawssussex.ca/,,OTH0290,
Running Rabbit Farm Rabbit Rescue Sanctuary and Education Centre,,,,BUNNYLADY2@YAHOO.CA,http://www.runningrabbitfarm.com/,,OTH0291,
RIDEAU VALLEY WILDLIFE SANCTUARY,,,,INFO@RIDEAUWILDLIFE.ORG,http://www.rideauwildlife.org/,,OTH0292,
Stars Piggly Wigglys Sanctuary Foundation,,,,spwsanctuary@outlook.com,http://www.starspigglywigglyssanctuary.com/,,OTH0293,
Story Book Farm Primate Sanctuary,,,,SBFPSANCTUARY@GMAIL.COM,http://https//www.storybookmonkeys.org/contact.htm,,OTH0294,
SECOND CHANCE WILDLIFE SANCTUARY,,,,ADOPTACAT@SECOND-CHANCE.WS,http://www.second-chance.ws/,,OTH0295,
Tango's Lead Canine Rescue & Sanctuary,,,,tangoslead@gmail.com,http://tangosleeadcaninerescue.com/,,OTH0296,
The Alice Sanctuary,,,,info@thealicesanctuary.org,http://www.thealicesanctuary.ca/,,OTH0297,
The Ass Menagerie Sanctuary,,,,leisa@assmenageriesanctuary.com,http://www.assmenageriesanctuary.com/,,OTH0298,
THE DONKEY SANCTUARY OF CANADA,,,,INFO@DONKEYSANCTUARY.CA,http://www.donkeysanctuary.ca/,,OTH0300,
Woodlands Wildlife Sanctuary,,,,ADMIN@WOODLANDSWILDLIFESANCTUARY.CA,http://www.woodlandswildlifesanctuary.ca/,,OTH0301,
WARREN PEACE BUNNY SANCTUARY,,,,ANNIE.WARRENPEACE@GMAIL.COM,http://www.wpbs.blogspot.com/,,OTH0302,
Yamnuska Wolfdog Sanctuary Ltd.,,,,YAMNUSKAWOLFDOGSANCTUARY@GMAIL.COM,,,OTH0303,
ARF- Animal Rescue Foundation (Calgary),,51.0684188,-114.1580364,,https://arf.ab.ca/,,OTH0304,
BARCs Rescue (Calgary),,51.0684188,-114.1580364,info@barcsrescue.com,https://barcsrescue.com/,,OTH0305,
Heaven Can Wait Rescue Foundation,,,,hcw@telusplanet.net,https://www.heavencanwait.ca/,,OTH0314,
Pound Rescue (Okotoks),,,,poundrescue@gmail.com,http://poundrescue.com/,,OTH0315,
Red Deer & District SPCA,,,,info@cahumane.com,https://reddeerspca.com/home,,OTH0316,
Small Animal Rescue Society of BC (SARS BC),,,,info@smallanimalrescue.org,http://smallanimalrescue.org/,,OTH0318,
CARES Cat Shelter,,,,,https://www.carescatshelter.com/,,OTH0319,
Little Mutts Rescue Society (Calgary),,51.0684188,-114.1580364,littlemuttsrescue@gmail.com,https://www.littlemuttsrescue.org/,,OTH0307,
Misty Creek Dog Rescue (Calgary),,51.0684188,-114.1580364,info@mistycreekdogrescue.com,https://mistycreekdogrescue.com/,,OTH0309,
Pawsitive Match Rescue (Calgary),,51.0684188,-114.1580364,board@pawsitivematch.org,https://pawsitivematch.org/,,OTH0310,
Pets for Life (Calgary),,51.0684188,-114.1580364,info@petsforlifesocietyalberta.ca,https://petsforlifesocietyalberta.ca/,,OTH0311,
Rocky Mountain Animal Rescue (Canmore),,51.1081942,-115.3661807,rockymountainanimalrescue@gmail.com,http://www.rockymountainanimalrescue.com/,,OTH0312,
Northern Spirit K9 Rescue (Edmonton),,51.0667817,-114.0554801,,https://www.facebook.com/northernspiritk9/,,OTH0313,
Whisker Rescue (Red Deer),,52.2676687,-113.8272324,whiskerrescue@live.com,https://whiskerrescue.com/,,OTH0317,
Katie’s Place (Maple Ridge),,50.4983207,-104.6867276,Info@katiesplaceshelter.com,https://katiesplaceshelter.com/,,OTH0320,
FVHS - Fraser Valley Humane Society (Mission),,49.1346218,-122.3010015,catcare@fraservalleyhumanesociety.com,https://fraservalleyhumanesociety.com/,,OTH0321,
Little Paws Rescue Society (Vancouver),,49.2825678,-123.104125,julia@littlepawsrescue.ca,http://littlepawsrescue.ca/,,OTH0325,
Craig Street Cats (Winnipeg),,49.8889694,-97.1342592,cats@craigstcats.ca,https://www.craigstreetcats.ca/,,OTH0329,
Rescue Siamese & Stray Cats (Winnipeg),,49.8889694,-97.1342592,rescue_siamesewpg@hotmail.com,https://rescuesiamese.com/,,OTH0330,
Victoria Cat Rescue Corps Society,,,,victoriacatrescue@gmail.com,https://www.victoriacatrescue.com/,,OTH0327,
Scaredy Cat Rescue (Corner Brook),,48.9432926,-57.8551885,scr.fund@gmail.com,https://www.facebook.com/cornerbrookSCR/,,OTH0335,
Winnipeg Pet Rescue Shelter,,,,info@wpgpet.ca,https://petrescueshelter.com/,,OTH0331,
Victoria County S.P.C.A. (Arthurette),,,,vcspcasheltermanager@gmail.com,http://victoriacountyspca.com/,,OTH0332,
Fredericton SPCA,,,,info@frederictonspca.ca,http://frederictonspca.ca/,,OTH0333,
Miramichi Branch SPCA,,,,sheltermanager@spcamiramichi.com,https://www.spcamiramichi.com/,,OTH0334,
Scapa (Stephenville),,,,SCAPA.Sanctuary@gmail.com,https://scapasanctuary.blogspot.com/,,OTH0338,
Heavenly Creatures (St. John's),,47.5950612,-52.7180252,Email: heavenlycreaturesca@gmail.com,https://heavenlycreatures.ca/,,OTH0336,
SPCA Nova Scotia (Darthmouth),,,,dartmouth@spcans.ca,https://www.novascotiaspca.ca/,,OTH0340,
Simcoe and District Humane Society,,,,info@SimcoeDHumane.ca,https://www.simcoedhumane.ca/,,OTH0343,
Bee Meadow Farm,,,,info@beemeadowfarm.com,https://www.beemeadowfarm.com/,,OTH0344,
Roy and Cher's Rescue Farm (Bainsville),,,,royandcher@gmail.com,http://www.royandcher.org/,,OTH0345,
Beagle Paws (St. John’s),,47.5950612,-52.7180252,info@beaglepaws.com,https://www.beaglepaws.com/,,OTH0337,
Boxer Rescue Ontario (Burlington),,,,info@boxerrescueontario.com,https://www.boxerrescueontario.com/,,OTH0348,
Cats Anonymous,,,,admin@catsanonymous.ca,http://www.catsanonymous.ca/,,OTH0351,
GDHS - Gananoque and District Humane Society,,,,humanesociety@bellnet.ca,https://www.ganhumanesociety.ca/,,OTH0352,
Animal Rescue Coalition (Halifax),,44.5953051,-63.6363291,arc@seabright.ca,http://www.animalrescuecoalitions.com/,,OTH0341,
Boston Terrier Club of Canada Rescue (Porters Lake),,44.7294017,-63.2869592,info@bostonterrierrescuecanada.com,https://www.bostonterrierrescuecanada.com/,,OTH0342,
Street Cats Rescue (Barrie),,44.3678001,-79.6669891,streetcatsrescue@hotmail.com,https://www.facebook.com/StreetCatsRescue/,,OTH0346,
RSNB - Ruff Start New Beginnings (Colborne),,42.9190013,-79.2489524,rsnbrescue2016@gmail.com,https://www.ruffstartnewbeginnings.com/,,OTH0350,
Pomeranian and Small Breed Rescue,,,,PomeranianSmallBreedRescue@gmail.com,https://psbrescue.com/,,OTH0353,
Ugly Mutts Dog Rescue (Hamilton),,39.1450132,-84.3645246,admin@uglymuttsdogrescue.com,https://www.facebook.com/UglyMutts,,OTH0356,
Hamilton/Burlington SPCA,,,,info@hbspca.com,https://www.hbspca.com/,,OTH0355,
Animalert,,,,info@animalert.ca,https://www.animalert.ca/,,OTH0358,
Dog Tales Rescue and Sanctuary (King City),,47.6133237,-52.6961793,info@dogtales.ca,https://www.dogtales.ca/,,OTH0357,
The Comfie Cat Shelter (Orillia),,,,info@comfiecatshelter.ca,https://comfiecatshelter.wixsite.com/comfiecats,,OTH0362,
N.T.C.R. - North Toronto Cat Rescue (Markham),,43.8490128,-79.3383218,info@northtorontocatrescue.com,https://www.northtorontocatrescue.com/,,OTH0359,
Ottawa Dog Rescue,,,,admin@ottawadogrescue.com,https://otowndogrescue.com/,,OTH0364,
Forgotten Ones Cat Rescue & Adoption (Richmond Hill),,,,contact@forgottenones.ca,http://www.forgottenones.ca/,,OTH0366,
L.A.W.S. Lanark Animal Welfare Society (Smith Falls),,,,shelter@lanarkanimals.ca,https://www.lanarkanimals.ca/,,OTH0367,
Adopt A Dog/Save A Life (Toronto),,,,info@adoptadogsavealife.com,https://www.adoptadogsavealife.com/index.html,,OTH0370,
Annex Cat Rescue (Toronto),,,,info@annexcatrescue.ca,https://annexcatrescue.ca/,,OTH0371,
Niagara Dog Rescue (Niagara Falls),,43.0873796,-79.1207409,info@niagaradogrescue.org,http://www.niagaradogrescue.com/,,OTH0361,
Jack Russell Terrier Rescue of Ontario (Toronto),,,,board@russellrescue.org,https://russellrescue.org/,,OTH0373,
Toronto Cat Rescue,,,,info@torontocatrescue.ca,https://www.torontocatrescue.ca/,,OTH0374,
Loyal Rescue Inc. (Peterborough),,52.5494977,-0.4898679,info@loyalrescue.com,https://www.loyalrescue.com/,,OTH0365,
Réseau d'aide aux animaux abandonnés et errants de la Mauricie,,,,RAAAEMauricie@gmail.com,https://www.raaaemauricie.org/,,OTH0378,
Pets Alive Niagara (St. Catharines),,43.1708085,-79.2288144,petsaliveniagara@gmail.com,https://www.petsaliveniagara.ca/site/home,,OTH0368,
Frontier Animal Society (Stanstead),,,,frontieranimalsociety@gmail.com,http://www.safas.ca/,,OTH0380,
Adoption Mona Lisa (Thetford Mines),,,,adoptionmonalise@hotmail.com,https://adoptionmonalise.qc.ca/,,OTH0381,
Pet Patrol Inc. (St. Clements),,50.0951759,-96.7154395,askus@petpatrol.ca,http://www.petpatrol.ca/,,OTH0369,
PEI Humane Society (Charlottetown),,46.2361141,-63.1046996,info@peihumanesociety.com,https://peihumanesociety.com/,,OTH0376,
SPCA of Western Quebec (Gatineau),,46.209564,-1.189272,ahspca@storm.ca,http://www.aylmer-hull-spca.qc.ca/main_e.html,,OTH0377,
Smeaton & Area Homeless Cat Shelter,,,,pets@petfinder.com,https://awos.petfinder.com/shelters/SK17.html,,OTH0384,
SOS Prairie Rescue,,,,beattheheat@sosprairierescue.com,https://www.sosprairierescue.com/,,OTH0385,
SPCA Nova Scotia (Cape Breton),,,,capebreton@spcans.ca,https://www.novascotiaspca.ca/,,OTH2398,
SPCA Nova Scotia (Colchester),,,,colchester@spcans.ca,https://www.novascotiaspca.ca/,,OTH2399,
SPCA Nova Scotia (Kings,,,,kings@spcans.ca,https://www.novascotiaspca.ca/,,OTH2400,
Kitchensink Rescue Farm & Sanctuary Society,,,,kitchensinkrescue@gmail.com,,,CAN0149,CANADA +1
