Name,Address,Lat,Lon,Email,Website,Facebook,Extra1,Extra2
Wolfwood Wildlife Rescue and Rehabilitation (Lancaster),,,,dogs@wolfwood.co.uk,https://www.wolfwood.co.uk/,,GBR0236,UK +44
Easterleigh Animal Sanctuary (Lytham St Anne's),,,,easterleighanimals@yahoo.com,https://www.easterleigh.org.uk/,,GBR0237,UK +44
RSPCA (Preston),,,,info@rspca-preston.org.uk,https://www.rspca-preston.org.uk/,,GBR0238,UK +44
Lincs Ark Animal Welfare (Boston),,,,lincsarkcharity@gmail.com,https://www.lincsark.co.uk/,,GBR0239,UK +44
RSPCA Lincolnshire East (Boston),,,,info@rspca-lincseast.org.uk,https://www.rspca-lincseast.org.uk/,,GBR0240,UK +44
Lincoln Rat Rescue,,,,lincolnratrescue@googlemail.com,https://lincolnratrescue.webs.com/,,GBR0241,UK +44
Great Dane Adoption Society (New Leake),,,,information@danes.org.uk,http://www.danes.org.uk/,,GBR0242,UK +44
Cats In Crisis (Newhaven Drive),,,,enquiries@catsincrisis.org.uk,https://www.catsincrisis.org.uk/,,GBR0243,UK +44
The Ark Animal Rescue & Retirement Home (North Somercotes),,,,,https://arkanimalrescue.co.uk/,,GBR0244,UK +44
Keiths Rescue Dogs (Skegness),,,,info@keithsrescuedogs.org.uk,https://www.facebook.com/KeithsRescueDogs,,GBR0245,UK +44
Hope Rescue (Ulceby),,,,enquiries@hoperescue.org.uk,https://www.hoperescue.org.uk/,,GBR0246,UK +44
Freshfields Animal Rescue Liverpool Centre,,,,kennels@freshfields.org.uk,https://www.freshfields.org.uk/,,GBR0247,UK +44
Boxer Dog Rescue Northern England,,,,,https://www.boxerdogrescue.co.uk/,,GBR0248,UK +44
Foxy Lodge Wildlife Rescue (Great Yarmouth),,,,jgarner1@toucansurf.com,http://www.foxylodge.yolasite.com/,,GBR0250,UK +44
Norfolk & Suffolk Animal Rescue (Great Yarmouth),,,,,https://www.nasatrust.co.uk/,,GBR0251,UK +44
PACT Animal Sanctuary (Hingham),,,,,https://www.pactsanctuary.org/,,GBR0252,UK +44
Northamptonshire Animals Needing Nurturing & Adoption (Irthlingborough),,,,nanna04@btinternet.com,https://www.facebook.com/NANNAANIMALRESCUE1/,,GBR0253,UK +44
Brook Farm Animal Sanctuary (Raunds),,,,admin@bfas.org.uk,https://www.bfas.org.uk/,,GBR0254,UK +44
Animals In Need (Wellingborough),,,,admin@animals-in-need.org,https://animals-in-need.org/,,GBR0255,UK +44
"B.A.R.K., Berwick Animal Rescue Kennels",,,,info@b-a-r-k.co.uk,https://b-a-r-k.co.uk/,,GBR0256,UK +44
Blyth Wildlife Rescue,,,,office@b-w-r.org.uk,https://www.blythwildliferescue.co.uk/,,GBR0257,UK +44
Border Collie Rescue (Richmond),,,,hq@bordercollierescue.org,http://www.bordercollierescue.org/,,GBR0258,UK +44
Animal Hostel Trust (Scarbrorough),,,,allforhorses@outlook.com,https://www.allforhorses.org.uk/,,GBR0259,UK +44
"Whitby & Scarborough, Dog Rescue",,,,enquiries@whitbydogrescue.com,https://www.whitbydogrescue.com/,,GBR0260,UK +44
RSPCA York Animal Home,,,,reception@rspca-yorkhome.org.uk,https://www.rspca-yorkhome.org.uk/,,GBR0261,UK +44
Notts and Yorkshire Boxer Rescue (Arnold),,,,Info@nayboxerrescue.co.uk,https://www.nayboxerrescue.co.uk/,,GBR0262,UK +44
Pet Welfare (Kirkby),,,,Info@petwelfare.co.uk,http://www.petwelfare.co.uk/,,GBR0263,UK +44
One Paw At a Time Dog Rescue UK & Romania,,,,onepawatatimedogrescue@gmail.com,https://onepawatatimedogrescue.co.uk/,,GBR0264,UK +44
Babbington Rescue Centre (Westby Lane),,,,babbington21@btopenworld.com,https://www.babbington-rescue.org.uk/,,GBR0265,UK +44
"B.A.R.K.S, Banbury Animal Rescue and Kindness Service",,,,barks2010@hotmail.co.uk,https://www.barks.org.uk/,,GBR0266,UK +44
Donkey Rescue UK (Bridgnorth),,,,info@severnvalleyrescue.org,https://www.severnvalleyrescue.org/,,GBR0267,UK +44
Grinshill Animal Rescue Centre (Shrewsbury),,,,jennyandkateatgar@tiscali.co.uk,https://www.grinshillanimalrescue.co.uk/,,GBR0268,UK +44
Bath Cats and Dogs Home,,,,reception@bcdh.org.uk,https://www.bathcatsanddogshome.org.uk/,,GBR0269,UK +44
The Labrador Rescue Trust (Bridgwater),,,,carol.smith@labrador-rescue.com,https://labrador-rescue.org/,,GBR0270,UK +44
Somerset & Dorset Animal Rescue (Wincanton),,,,,https://www.somersetanddorsetanimalrescue.co.uk/,,GBR0271,UK +44
Cheadle Animal Welfare,,,,cheadleanimalwelfare@hotmail.co.uk,https://www.cheadleanimalwelfare.org.uk/,,GBR0272,UK +44
Animal Lifeline (Stoke on Trent),,,,,https://www.animallifeline.org.uk/wp/,,GBR0273,UK +44
Harper Asprey Wildlife Rescue (Camberley),,,,nfo@hawr.co.uk,https://hawr.co.uk/,,GBR0274,UK +44
Doris Banham Dog Rescue (Cranleigh),,,,,https://www.dorisbanhamdogrescue.org/wp/,,GBR0275,UK +44
The Original Cat Action Trust (Croydon),,,,,http://www.catactiontrust.org.uk/,,GBR0276,UK +44
"Lurcher SOS, Lurcher and Greyhound Rescue (Esher)",,,,,https://www.lurchersos.org.uk/,,GBR0277,UK +44
Celia Cross Greyhound Trust (Guildford),,,,info@celiacross.org.uk,https://celiacross.org.uk/,,GBR0278,UK +44
Greyhounds4u (Hersham),,,,homing@greyhounds4u.co.uk,https://www.greyhounds4u.co.uk/,,GBR0279,UK +44
Epsom Canine Rescue (Horley),,,,admin@epsomcaninerescue.org.uk,http://www.epsomcaninerescue.co.uk/,,GBR0280,UK +44
Dogs Walk This Way Rescue,,,,dogswalkthiswayrescue@mail.com,https://dogswalkthiswayrescue.com/index.html,,GBR0281,UK +44
Rescue Remedies (Richmond),,,,,https://www.rescueremedies.co.uk/,,GBR0282,UK +44
Animal Mission (Tadworth),,,,,http://www.animalmission.org.uk/,,GBR0283,UK +44
"STAR, Starlight Trust Animal Rescue (Wallington)",,,,contact@starlighttrust.org.uk,https://starlighttrust.org.uk/,,GBR0284,UK +44
Clymping Dog Sanctuary (Arundel),,,,,http://clympingdogsanctuary.co.uk/,,GBR0285,UK +44
Mid Sussex Happy Breed Dog Rescue Society (Burgess Hill),,,,carole@happybreed.co.uk,http://www.happybreed.co.uk/,,GBR0286,UK +44
The Cat & Rabbit Rescue Centre (Chichester,,,,info@crrc.co.uk,https://crrc.co.uk/,,GBR0287,UK +44
Paws & Claws Animal Rescue Service (Sayers Common),,,,info@pawsandclaws-ars.org.uk,https://www.pawsandclaws-ars.org.uk/,,GBR0288,UK +44
Sussex Pet Rescue (Storrington),,,,info@sussexpetrescue.org,https://sussexpetrescue.org/,,GBR0289,UK +44
Nuneaton Warwickshire Wildlife Sanctuary,,,,nuneatonwildlife@gmail.com,https://nuneatonwildlife.co.uk/,,GBR0290,UK +44
Avon Cat Rescue (Welford on Avon),,,,avoncatrescuewelford@gmail.com,https://www.avoncatrescue.org/,,GBR0291,UK +44
Ruff Luck Rescue (Birmingham),,,,thedogtrustees@gmail.com,https://www.ruffluckrescue.org/,,GBR0292,UK +44
Coventry Cat Group,,,,FBenquiries@coventrycatgroup.org.uk,https://coventrycatgroup.org.uk/,,GBR0293,UK +44
Wild Acre Rescue (Cradley Heath),,,,wildacrerescue@aol.com,http://wildacrerescue.co.uk/,,GBR0294,UK +44
Cocker And English Springer Spaniel Rescue (River Mersey),,,,ian@caessr.org.uk,https://www.caessr.org.uk/,,GBR0295,UK +44
Dog Watch UK (Sutton Coldfield),,,,,http://www.dogwatchuk.com/,,GBR0296,UK +44
"AVAR, Aldridge Voluntary Animal Rescue",,,,info@aldridgerescue.co.uk,http://www.aldridgerescue.co.uk/,,GBR0297,UK +44
Midlands Animal Rescue Team (Walsall),,,,marteileenw@gmail.com,https://www.midlandsanimalrescue.com/,,GBR0298,UK +44
Cats Action Trust North & West Wiltshire (Melksham),,,,catsactiontrust@gmail.com,https://www.catsactiontrust.org.uk/,,GBR0299,UK +44
RSPCA North Wiltshire (Swindon),,,,admin@rspcaoandf.org.uk,https://www.rspca.org.uk/local/north-wiltshire-and-newbury-district-branch,,GBR0300,UK +44
Wagtails Dog Rescue,,,,wagtailsrescue@mail.com,https://www.facebook.com/WagtailsRescueEssex/,,GBR0301,UK +44
Remus Memorial Horse Sanctuary (Ingatestone),,,,info@remussanctuary.org,https://www.remussanctuary.org/,,GBR0302,UK +44
Evesham Greyhound & Lurcher Rescue (Ashton Under Hill),,,,mail@lurcher.org.uk,https://lurcher.org.uk/,,GBR0303,UK +44
Worcestershire Animal Rescue Shelter (Deblins Green),,,,info@wars.org.uk,https://www.wars.org.uk/,,GBR0304,UK +44
Forest Dog Rescue (Far Forest),,,,info@forest-dog-rescue.org.uk,https://www.forest-dog-rescue.org.uk/,,GBR0305,UK +44
Happy Staffie Rescue (Kidderminster),,,,info@happystaffie.co.uk,https://www.happystaffie.co.uk/,,GBR0306,UK +44
"BADAW, Barnsley and District Animal Welfare",,,,,https://www.badaw.org/,,GBR0307,UK +44
"BARC, Barnsley Animal Rescue Charity",,,,,https://barnsleyanimalrescue.org.uk/,,GBR0308,UK +44
RSPCA South Yorkshire Animal Centre (Bawtry),,,,info@rspcadrb.org.uk,https://www.rspca.org.uk/local/doncaster-rotherham-and-district-branch,,GBR0309,UK +44
Keighley Cat Care (Bradford),,,,kcccats@gmail.com,http://www.keighleycatcare.co.uk/,,GBR0310,UK +44
Yorkshire Rose Dog Rescue (Gomersal),,,,,https://yrdr.co.uk/,,GBR0311,UK +44
Tia Greyhound and Lurcher Rescue (Halifax),,,,info@tia-rescue.org,https://www.tiagreyhoundandlurcherrescue.co.uk/,,GBR0312,UK +44
Haworth Animal Welfare Cat Rescue,,,,,https://yorkshirecatrescue.org/,,GBR0313,UK +44
RSPCA Leeds & Wakefield District,,,,info@rspcaleedsandwakefield.org.uk,https://www.rspcaleedsandwakefield.org.uk/,,GBR0314,UK +44
Mayflower Sanctuary (Nr Doncaster),,,,info@mayflowersanctuary.co.uk,https://mayflowersanctuary.co.uk/,,GBR0315,UK +44
Rain Rescue Cats (Rotherham),,,,dogs@rainrescue.co.uk and,https://rainrescue.co.uk/,,GBR0316,UK +44
Sheffield Dog Rescue,,,,,https://www.sheffield-dog-rescue.org.uk/,,GBR0317,UK +44
Whitehall Dog Rescue (Wakefield),,,,whitehalldogrescue@yahoo.co.uk,https://whitehalldogrescue.com/,,GBR0318,UK +44
The Donkey Sanctuary,,,,,https://www.thedonkeysanctuary.org.uk/,,OTH0299,
A Purrfect Friend,,,,apurrfectfriend@gmail.com,https://purrfectfriendcatrescue.org/,,OTH0634,
Animal Aid,,,,info@animalaid.org.uk,https://www.animalaid.org.uk/,,OTH1133,
International Animal Rescue,,,,info@internationalanimalrescue.org,https://www.internationalanimalrescue.org/,,OTH1616,
Monkey Sanctuary,,,,info@wildfutures.org,https://www.monkeysanctuary.org/,,OTH1892,
Furry Friends,,,,TINKERBELL300@ICLOUD.COM,https://catrescue.dore/,,OTH2001,
Battersea Dogs & Cats Home (now known as Battersea),,,,info@battersea.org.uk,http://www.battersea.org.uk/,,OTH2083,
Brooke - East Africa,,,,brookeea@thebrookeeastafrica.org,http://www.thebrooke.org/,,OTH2088,
Brooke - Ethiopia,,,,info@thebrookeethiopia.org,http://www.thebrooke.org/,,OTH2089,
Mayhew Animal Home,,,,info@mayhewanimalhome.org,https://themayhew.org/,,OTH2091,
Drinking Fountain Assocation.,,,,ralph.baber@drinkingfountains.org,http://drinkingfountains.org/,,OTH2092,
World Animal Protection - UK,,,,pressofficer@worldanimalprotection.org.uk,https://www.worldanimalprotection.org/,,OTH2101,
Royal Society for the Protection of Birds,,,,membership@rspb.org.uk,https://rspb.org.uk/,,OTH2102,
African Conservation Foundation,,,,,https://africanconservation.org/,,OTH2103,
Amphibian and Reptile Conservation Trust,,,,enquiries@arc-trust.org,https://www.arc-trust.org/,,OTH2104,
Animal Free Research UK,,,,hello@animalfreeresearchuk.org,https://www.animalfreeresearchuk.org/,,OTH2105,
The Aspinall Foundation,,,,,https://www.aspinallfoundation.org/,,OTH2106,
Blue Cross (animal charity),,,,,https://www.bluecross.org.uk/,,OTH2107,
Born Free Foundation,,,,info@bornfree.org.uk,https://www.bornfree.org.uk/,,OTH2108,
British Divers Marine Life Rescue,,,,info@bdmlr.org.uk,https://bdmlr.org.uk/,,OTH2109,
British Hen Welfare Trust,,,,info@bhwt.co.uk,https://www.bhwt.org.uk/,,OTH2110,
British Herpetological Society,,,,info@thebhs.org,https://www.thebhs.org/,,OTH2111,
British Trust for Ornithology,,,,info@bto.org,https://www.bto.org/,,OTH2112,
Buttercups Sanctuary for Goats,,,,,https://www.buttercups.org.uk/,,OTH2113,
Cats Protection (CP),,,,giftsinwills@cats.org.uk,http://www.cats.org.uk/,,OTH2114,
Uncaged Campaigns,,,,,http://www.uncaged.co.uk/,,OTH2115,
The Cinnamon Trust,,,,,https://cinnamon.org.uk/cinnamon-trust/,,OTH2116,
Compassion in World Farming,,,,,https://www.ciwf.org.uk/,,OTH2117,
Dogs Trust,,,,info@dogstrust.org.uk,https://www.dogstrust.org.uk/#main-content,,OTH2118,
Elephant Family,,,,,https://elephant-family.org/,,OTH2119,
Freedom for Animals,,,,office@freedomforanimals.org.uk,https://www.freedomforanimals.org.uk/,,OTH2120,
Froglife,,,,info@froglife.org,https://www.froglife.org/,,OTH2121,
Fund for the Replacement of Animals in Medical Experiments,,,,hello@frame.org.uk,https://frame.org.uk/,,OTH2122,
The Horse Trust,,,,info@horsetrust.org.uk,https://horsetrust.org.uk/,,OTH2125,
How Many Elephants,,,,gulp@howmanyelephants.org,https://howmanyelephants.org/,,OTH2126,
Humanimal Trust,,,,info@humanimaltrust.org.uk,https://www.humanimaltrust.org.uk/,,OTH2127,
League Against Cruel Sports,,,,info@league.org.uk,https://www.league.org.uk/,,OTH2128,
Manchester and Cheshire Dogs' Home,,,,,https://dogshome.net/,,OTH2129,
National Animal Welfare Trust,,,,,https://www.nawt.org.uk/,,OTH2130,
NoToDogMeat,,,,info@notodogmeat.com,https://notodogmeat.com/,,OTH2131,
People's Dispensary for Sick Animals,,,,,https://www.pdsa.org.uk/,,OTH2132,
People's Trust for Endangered Species,,,,enquiries@ptes.org,https://ptes.org/,,OTH2133,
Raystede,,,,info@raystede.org,https://www.raystede.org/,,OTH2134,
Redwings Horse Sanctuary,,,,,https://www.redwings.org.uk/,,OTH2135,
Retraining of Racehorses,,,,tvaughan@ror.org.uk,https://ror.org.uk/,,OTH2136,
Safe Haven for Donkeys in the Holy Land,,,,info@safehaven4donkeys.org,https://www.safehaven4donkeys.org/,,OTH2137,
Save the Elephants,,,,info@savetheelephants.org,https://www.savetheelephants.org/,,OTH2138,
Save the Rhino,,,,info@savetherhino.org,https://www.savetherhino.org/,,OTH2139,
Secret World wildlife rescue,,,,,https://www.secretworld.org/,,OTH2140,
Shark Trust,,,,,https://www.sharktrust.org/,,OTH2141,
Society for Abandoned Animals,,,,office@saarescue.co.uk,https://www.saarescue.co.uk/,,OTH2142,
Society for the Protection of Animals Abroad,,,,hello@spana.org,https://spana.org/,,OTH2143,
Sussex Ornithological Society,,,,secretary@sos.org.uk,https://www.sos.org.uk/,,OTH2144,
Last Chance Animal Rescue 2,,,,,https://www.lastchanceanimalrescue.co.uk/kennel/dog.php,,OTH2146,
Thornberry Animal Sanctuary,,,,info@thornberryanimalsanctuary.org,https://www.thornberryanimalsanctuary.org/,,OTH2147,
Tiggywinkles,,,,mail@tiggywinkles.org,https://www.sttiggywinkles.org.uk/,,OTH2148,
Whale and Dolphin Conservation,,,,info@whales.org,https://uk.whales.org/,,OTH2149,
Wildlife Aid Foundation,,,,,https://www.wildlifeaid.org.uk/,,OTH2150,
Woodgreen Pets Charity,,,,info@woodgreen.org.uk,https://woodgreen.org.uk/,,OTH2151,
Save Me,,,,info@savemetrust.org,https://savemetrust.co.uk/,,OTH2152,
Animal Defence and Anti-Vivisection Society,,,,info@adavsociety.org,https://adavsociety.org/,,OTH2153,
Animal Rights Cambridge,,,,animalrightscambridge54@gmail.com,https://animalrightscambridge.wordpress.com/,,OTH2154,
Anti-Vivisection Coalition,,,,info@stopvivisection.org.uk,https://web.archive.org/web/20140225231857/http://www.stopvivisection.org.uk/,,OTH2155,
Badger Trust,,,,,https://www.badgertrust.org.uk/,,OTH2156,
Bat Conservation Trust,,,,enquiries@bats.org.uk,https://www.bats.org.uk/,,OTH2157,
Centre for Animals and Social Justice,,,,,https://www.casj.org.uk/,,OTH2158,
Conservative Animal Welfare Foundation,,,,info@conservativeanimalwelfarefoundation.org,https://www.conservativeanimalwelfarefoundation.org/,,OTH2159,
Cruelty Free International,,,,info@CrueltyFreeInternational.org,https://crueltyfreeinternational.org/,,OTH2160,
Dogs Blog dot Com,,,,,https://www.dogsblog.com/,,OTH2161,
Hunt Saboteurs Association,,,,,https://www.huntsabs.org.uk/,,OTH2162,
Lord Dowding Fund for Humane Research,,,,,https://www.ldf.org.uk/research/,,OTH2163,
Monkey World,,,,apes@monkeyworld.org,https://monkeyworld.org/,,OTH2164,
National Anti-Vivisection Society,,,,,https://www.navs.org.uk/home/,,OTH2165,
OneKind,,,,,https://www.onekind.org/,,OTH2166,
Viva!,,,,,https://viva.org.uk/,,OTH2167,
Cat Action Trust,,,,info@catactiontrust.org.uk,http://www.catactiontrust.org.uk/,,OTH2168,
Advancing veterinary care for the benefit of animals,,,,info@rcvsknowledge.org,https://www.rcvsknowledge.org/,,OTH2170,
Birmingham Dogs' Home,,,,,https://www.birminghamdogshome.org.uk/,,OTH2171,
Woodside Animal Welfare Trust,,,,management@woodsidesanctuary.org.uk,http://www.woodsidesanctuary.org.uk/,,OTH2172,
Celia Hammond Animal Trust,,,,info@celiahammond.org,https://www.celiahammond.org/,,OTH2173,
Saltburn Animal Rescue Association,,,,sara.foxrushfarm@gmail.com,http://www.s-a-r-a.org.uk/,,OTH2174,
Horses and Ponies Protection Association (HAPPA),,,,enquiries@happa.org.uk,https://www.happa.org.uk/,,OTH2175,
Oak Tree Animals' Charity,,,,info@oaktreeanimals.org.uk,https://www.oaktreeanimals.org.uk/,,OTH2176,
Canine Concern Scotland Trust,,,,info@canineconcernscotland.org.uk,https://www.canineconcernscotland.org.uk/,,OTH2177,
The Kennel Club Charitable Trust,,,,fundraising@kennelclubcharitabletrust.org,http://www.kennelclubcharitabletrust.org/,,OTH2178,
Scottish Greyhound Sanctuary,,,,scottishgreyhoundsanctuary@gmail.com,https://www.scottishgreyhoundsanctuary.org/,,OTH2179,
ROSINA ANIMAL CENTRE,,,,,https://rosinaanimalcentre.weebly.com/,,OTH2180,
First For Dogs Foundation,,,,admin@firstfordogs.org,http://www.firstfordogs.org/,,OTH2181,
Shetland Rescue,,,,ShetlandRescue1984@yahoo.com,https://shetlandrescue.org.uk/,,OTH2182,
Harvey's Army,,,,info@harveysarmy.com,http://www.harveysarmy.com/,,OTH2183,
The Bulldog Trust Limited,,,,info@bulldogtrust.org,https://www.bulldogtrust.org/,,OTH2184,
St Francis Hospice For Cats,,,,cathospice@sky.com,https://www.sfhfc.org.uk/,,OTH2185,
The Rhodes Minnis Cat Sanctuary,,,,rminniscats@gmail.com,https://www.rhodesminniscatsanctuary.com/,,OTH2186,
The Cat and Rabbit Rescue Centre,,,,info@crrc.co.uk,https://crrc.co.uk/,,OTH2187,
Shropshire Cat Rescue,,,,info@shropshirecatrescue.org.uk,https://www.shropshirecatrescue.org.uk/,,OTH2188,
Prevent Unwanted Pets,,,,alison@preventunwantedpets.co.uk,https://www.preventunwantedpets.co.uk/,,OTH2189,
The Fforest Uchaf Horse and Pony Rehabilitation Centre Charitable Trust,,,,info@pitponies.co.uk,https://www.pitponies.co.uk/,,OTH2190,
Brownbread Horse Rescue,,,,bbhrescue@gmail.com,https://brownbreadhorserescue.org/,,OTH2191,
Easterleigh Animal Sanctuary,,,,easterleighanimalcharity@gmail.com,https://www.easterleigh.org.uk/,,OTH2192,
Bury's Stray Cat Fund,,,,info@burystraycatfund.co.uk,https://www.burystraycatfund.co.uk/,,OTH2193,
Lincolnshire Greyhound Trust,,,,kev@lincolnshiregreyhoundtrust.com,https://www.lincolnshiregreyhoundtrust.co.uk/,,OTH2194,
Cats Protection - Tamworth & Atherstones Branch,,,,tamcats@talktalk.net,https://www.tamcats.co.uk/,,OTH2195,
Cat Protection and Rescue,,,,cpr@longfram.net,,,OTH2196,
Pet Fostering Service Scotland,,,,fosterenquiry@pfss.org.uk,https://www.pfss.org.uk/,,OTH2197,
7th Heaven Animal Rescue Trust,,,,animalrescuetrust@hotmail.com,http://www.7thheaven.org.uk/,,OTH2198,
Greyhound Welfare and Rescue,,,,greyhoundwelfarewales@gmail.com,https://www.greyhoundsinwales.moonfruit.co.uk/,,OTH2199,
British Veterinary Association Animal Welfare Foundation,,,,enquiries@animalwelfarefoundation.org.uk,https://www.animalwelfarefoundation.org.uk/,,OTH2201,
Animal Care Trust,,,,act@rvc.ac.uk,https://www.rvc.ac.uk/act,,OTH2202,
Blue Cross,,,,info@bluecross.org.uk,https://www.bluecross.org.uk/,,OTH2203,
Edinburgh Dog and Cat Home,,,,,https://www.edch.org.uk/,,OTH2204,
The Shire Horse Society,,,,info@shire-horse.org.uk,https://www.shire-horse.org.uk/,,OTH2205,
The British Thoroughbred Retraining Centre,,,,enquiries@thetrc.co.uk,https://www.thetrc.co.uk/,,OTH2206,
Rabbit Welfare Fund,,,,info@rabbitwelfare.co.uk,https://www.rabbitwelfare.co.uk/,,OTH2207,
Stray Cat Rescue,,,,leona@leonabrown.co.uk,http://www.straycatrescue.org.uk/,,OTH2208,
Marmaris Cat Welfare Trust,,,,canim682@hotmail.co.uk,https://www.facebook.com/profile.php?id=100069203284039,,OTH2209,
Fen Bank Greyhound Sanctuary,,,,info@fenbankgreyhounds.co.uk,https://www.fenbankgreyhounds.co.uk/,,OTH2210,
Happycats Rescue,,,,enquiries@happycatsrescue.co.uk,https://www.happycatsrescue.co.uk/,,OTH2211,
Central Bedfordshire Canine Trust,,,,info@centralbedfordshirecaninetrust.com,https://www.centralbedfordshirecaninetrust.com/,,OTH2212,
Cats In Need Menorca,,,,catsinneed1999@aol.com,https://catsinneedmenorca.org/,,OTH2213,
8 Lives Cat Rescue,,,,eightlives@outlook.com,http://www.8livescatrescue.org/,,OTH2214,
Kent Horse Rescue,,,,,https://www.kenthorserescue.org/,,OTH2215,
The Sheffield Cats Shelter,,,,INFO@THESHEFFIELDCATSSHELTER.ORG.UK,https://www.thesheffieldcatsshelter.org/,,OTH2216,
Galgos Del Sol UK,,,,galgosdelsoluk@gmail.com,https://www.galgosdelsol.org/,,OTH2217,
Bodmin Moorland Pony Rehabilitation,,,,bmpr@outlook.com,https://www.bodminmoorlandpony.org/,,OTH2218,
Durham District Retired Greyhounds,,,,durhamhollinhall@gmail.com,https://www.durhamretiredgreyhounds.co.uk/,,OTH2219,
The Cat Welfare Group Ltd,,,,Contact@TheCatWelfareGroup.org,https://thecatwelfaregroup.org/what-we-do,,OTH2220,
Hastings Cat Lovers (hcl),,,,info.hastingscatlovers@gmail.com,https://www.hastingscatlovers.co.uk/,,OTH2221,
Chorlton Cats Charity,,,,colette@chorltoncats.org,https://www.chorltoncats.org/,,OTH2222,
Lancaster and Morecambe Cat Rescue,,,,lancasterandmorecambecatrescue@hotmail.com,https://www.lancasterandmorecambecatrescue.com/,,OTH2223,
Feline Friends Limited,,,,felinefriendscharity@gmail.com,https://www.felinefriendscharity.co.uk/,,OTH2224,
Cat Squad South East,,,,CATSQUADESSEX@ICLOUD.COM,https://catsquad.org/,,OTH2225,
Portsmouth Cats Lost Found & Rehomed,,,,portsmouthcats@hotmail.com,http://www.portsmouthcatslostfoundandrehomed.co.uk/,,OTH2226,
Hampshire Spirit Horse Rescue,,,,hampshirespirithorserescue@outlook.com,https://www.hampshirespirithorserescue.co.uk/,,OTH2227,
Ceredigion Cat Rescue,,,,ceredigioncatrescue@gmail.com,,,OTH2228,
The Colchester and District Cat Rescue and Homing Society,,,,mail@colchestercatrescue.org.uk,https://www.colchestercatrescue.org.uk/,,OTH2229,
The Marjorie Nash Cat Rescue,,,,info@marjorienashcatrescue.org.uk,https://www.marjorienashcatrescue.org.uk/,,OTH2230,
The Siamese Cat Welfare Trust,,,,sccwt@siameserescue.org.uk,https://www.siameserescue.org.uk/,,OTH2231,
Moulton Chapel Cat Shelter,,,,ray.digby@talktalk.net,https://www.moultonchaplecatshelter.org/,,OTH2232,
Costa Blanca Feral Cat Trust,,,,emma.reid21@btinternet.com,https://www.paulinefirks.co.uk/,,OTH2233,
Crescent Cat Rescue,,,,crescentcatrescue@gmail.com,https://crescentcatrescue.org/,,OTH2234,
Cat Watch Rescue Shelter,,,,info@cwwrescue.org,https://www.cwwrescue.org/,,OTH2235,
Bow Lodge Cat Rescue,,,,bowlodge@gmail.com,https://www.bowlodgecatrescue.com/,,OTH2236,
Mansfield Cat Rescue,,,,admin@mansfieldcatrescue.co.uk,https://mansfieldcatrescue.co.uk/,,OTH2237,
Cat-ching,,,,cat-ching@hotmail.com,https://cat-ching.com/,,OTH2238,
Italian Greyhound Rescue,,,,info@italiangreyhoundrescuecharity.org.uk,https://www.italiangreyhoundrescuecharity.org.uk/,,OTH2239,
Cat Welfare Fund (wisbech),,,,catwelfarewisbech@gmail.com,https://www.catwelfarewisbech.co.uk/,,OTH2240,
Catwel (cardiff),,,,catwelcardiff@hotmail.co.uk,https://www.catwel-blogspot.com/,,OTH2241,
Liverpool Cat Welfare and Sanctuary,,,,liverpoolcatwelfare@hotmail.co.uk,https://liverpoolcatwelfare.com/,,OTH2242,
Bedford and Biggleswade Cats Protection,,,,,https://www.cats.org.uk/bedford,,OTH2243,
Stray Cat Rescue (Dunstable),,,,fundraising@straycatrescue.org.uk,http://www.straycatrescue.org.uk/,,OTH2244,
Homeless Cat Rescue (Luton),,,,homelesscatrescue@hotmail.com,https://www.homelesscatrescue.co.uk/,,OTH2245,
Animal Helpline Dog Rescue (Wansford),,,,Homes4Dogs@outlook.com,http://homes4dogs.co.uk/,,OTH2248,
Chester Cat Care,,,,info@chestercatcare.com,https://www.rescuereview.co.uk/rescue/chester-cat-care-417/,,OTH2249,
Warrington Animal Welfare,,,,info@warringtonanimalwelfare.org.uk,https://www.facebook.com/warringtonanimalwelfare/info/,,OTH2250,
Paws Inn (Weaverham),,,,pawsinn@aol.com,http://www.pawsinncatrescue.co.uk/,,OTH2251,
LFDR - Le Fonti Dog Rescue (Carlisle),,,,lefontidogrescuecarlislecumbriauk@outlook.com,http://www.lefontidogrescuecarlislecumbria.org/,,OTH2252,
Animal Rescue Cumbria,,,,,https://www.animalrescuecumbria.co.uk/,,OTH2253,
Chesterfield Animal Rescue,,,,,https://www.chesterfieldanimalrescue.org.uk/#pageFooter,,OTH2254,
Just For Dogs,,,,adoption@justfordogsrescue.co.uk,https://www.facebook.com/DogRescueDerbyshire/,,OTH2255,
Second Chance Rescue (Derby),,,,secondchancedogs@btinternet.com,http://www.secondchancerescuekennels.co.uk/,,OTH2256,
Pet Samaritans (Chesterfield),,,,,https://www.petsamaritans.co.uk/,,OTH2257,
Animals in Distress Rescue Centre (Newton Abbot),,,,info@animalsindistress.uk.com,https://animalsindistress.uk.com/,,OTH2258,
Feline Network (Paignton),,,,felinenetwork2009@gmail.com,http://felinenetwork.org.uk/,,OTH2259,
Gables Farm Dogs and Cats Home,,,,info@gablesfarm.org.uk,https://www.gablesfarm.org.uk/,,OTH2260,
Oldies Club (Plymouth),,,,oldies@oldies.org.uk,https://www.oldies.org.uk/,,OTH2261,
